# GsakName=Canillo
# This County polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 42.6307849,42.543562,1.7863837,1.562015
42.6117099,1.7384087
42.6125608,1.7379897
42.615652,1.7361106
42.6179458,1.7361628
42.6162575,1.734755
42.6150639,1.7320099
42.6146174,1.7302339
42.6167283,1.7227373
42.6158554,1.7214072
42.6151673,1.7198288
42.6145763,1.7154978
42.6149958,1.7133034
42.6181653,1.7078756
42.6191921,1.7054542
42.6200095,1.7040765
42.6223242,1.7008524
42.6228381,1.6985702
42.622386,1.6965939
42.6225423,1.6945117
42.6221223,1.6925518
42.6222928,1.6917336
42.6233179,1.6906579
42.6238513,1.6890226
42.623942,1.6874736
42.6241662,1.6858219
42.6249425,1.683443
42.6248809,1.682688
42.6248799,1.6809309
42.6247542,1.6804765
42.6241079,1.6797871
42.6225038,1.6784875
42.622288,1.6746472
42.6211113,1.6729577
42.6214715,1.6707728
42.6213241,1.669353
42.621682,1.6676988
42.6210732,1.6661337
42.6204786,1.6651325
42.6193668,1.6643992
42.6189812,1.6639012
42.6191223,1.6636103
42.6190918,1.6631695
42.6194655,1.6626009
42.6194608,1.66201
42.6198181,1.6612658
42.6204339,1.6605662
42.620488,1.6596655
42.6224787,1.655366
42.6244289,1.6550893
42.6263668,1.6531544
42.6270947,1.6498178
42.6277516,1.6456662
42.6286356,1.6421281
42.6290536,1.6391393
42.6307849,1.6370988
42.629422,1.6338179
42.6267116,1.6277024
42.6266549,1.6264726
42.6270047,1.6239578
42.6275731,1.622267
42.6261445,1.6195834
42.6289676,1.6142749
42.6257687,1.6038785
42.62556,1.6025439
42.6242551,1.603691
42.622938,1.604778
42.621949,1.6053761
42.6213437,1.6059804
42.6211035,1.6060839
42.6205209,1.6061451
42.6186805,1.6060278
42.6178931,1.6057863
42.6171559,1.6059743
42.6161254,1.6067571
42.615404,1.607176
42.6146061,1.6074521
42.6135315,1.6073176
42.61299,1.6055241
42.6119387,1.6005249
42.6111308,1.5951438
42.6103347,1.5940725
42.6086785,1.5926138
42.6073702,1.5909822
42.6066619,1.590594
42.603605,1.5860709
42.6024133,1.5845302
42.6020709,1.5799277
42.601584,1.579324
42.600232,1.578529
42.599798,1.577961
42.599171,1.576571
42.598678,1.57617
42.596721,1.575801
42.592447,1.575403
42.590851,1.574614
42.589619,1.573651
42.588385,1.572523
42.585661,1.569283
42.585033,1.567812
42.5845928,1.5654733
42.582695,1.566214
42.57904,1.566628
42.577337,1.566997
42.576361,1.56702
42.575442,1.56671
42.574648,1.566564
42.573605,1.566092
42.572811,1.566028
42.570619,1.566326
42.568376,1.56745
42.567586,1.567716
42.565881,1.56792
42.564423,1.568448
42.563334,1.569133
42.56273,1.569642
42.562128,1.570234
42.560925,1.571664
42.55984,1.572679
42.558685,1.573036
42.55777,1.572974
42.552379,1.571117
42.548595,1.570955
42.547312,1.565869
42.546807,1.564478
42.546288,1.562015
42.5465323,1.5793818
42.5474331,1.5927306
42.5472428,1.6059675
42.5452568,1.6087531
42.543562,1.6101369
42.5439195,1.6124373
42.5437606,1.6141985
42.5455348,1.6178647
42.545985,1.6222318
42.551069,1.6299775
42.5528166,1.6396821
42.5518501,1.6421981
42.5488496,1.646892
42.5487919,1.6496923
42.5473355,1.6521364
42.5465278,1.6558745
42.5461968,1.6578873
42.5490434,1.6665496
42.5560203,1.6760385
42.5591974,1.6829666
42.5581436,1.6831822
42.5579186,1.6833664
42.5577564,1.6835641
42.5577134,1.6837932
42.5577157,1.6845053
42.5575426,1.6847785
42.556562,1.6855505
42.5562344,1.6860715
42.5561642,1.6863479
42.556314,1.6870659
42.5586432,1.6934103
42.5588285,1.6984424
42.5585638,1.7008955
42.5577629,1.7027825
42.5570596,1.7174663
42.5551606,1.7389233
42.5564982,1.7401241
42.5590606,1.7434364
42.5610333,1.7454544
42.5630675,1.7481698
42.5636551,1.7499655
42.5642586,1.7532069
42.5646358,1.7580984
42.5653945,1.7638304
42.564738,1.7683621
42.5649222,1.7696872
42.5651249,1.7699937
42.5654559,1.7702048
42.5658033,1.7706354
42.5659149,1.7712303
42.5660055,1.7713013
42.5662814,1.7712238
42.5663499,1.7713033
42.5662546,1.7720414
42.5664872,1.7736509
42.567247,1.7749147
42.5676537,1.7751123
42.5679512,1.7754753
42.567932,1.7761073
42.5681358,1.7766724
42.5684631,1.7770523
42.5688137,1.7779664
42.5694617,1.7790532
42.5699376,1.7802618
42.570721,1.7818231
42.5708967,1.78205
42.5713725,1.7822111
42.5716955,1.7827192
42.5725071,1.7851255
42.5733856,1.785358
42.5737635,1.7861811
42.5739723,1.7863837
42.5755421,1.7845513
42.5789197,1.7824244
42.5817916,1.7795965
42.5814356,1.7749424
42.580141,1.7682962
42.5809222,1.7600986
42.5826268,1.7555043
42.582669,1.7537594
42.5845205,1.7510638
42.5850816,1.7481994
42.5863474,1.7452022
42.5878725,1.7419455
42.5878606,1.7371009
42.588147,1.7348812
42.5887995,1.733715
42.5883091,1.7328924
42.5879591,1.7316027
42.587974,1.7302364
42.5882686,1.7276538
42.5890618,1.7268146
42.5898819,1.7268159
42.5913994,1.7263033
42.5919231,1.7270029
42.5968441,1.7270214
42.6010001,1.727676
42.6004497,1.7302129
42.603519,1.732985
42.6075698,1.7338747
42.6092126,1.7356452
42.6117099,1.7384087
