# GsakName=Vosges
48.38188, 06.15223, 
48.38110, 06.15256, 
48.38104, 06.15254, 
48.38105, 06.15130, 
48.38103, 06.15093, 
48.38099, 06.15061, 
48.38083, 06.14985, 
48.38070, 06.14939, 
48.38020, 06.14974, 
48.38015, 06.14974, 
48.37918, 06.14875, 
48.37917, 06.14870, 
48.37912, 06.14865, 
48.37840, 06.14715, 
48.37776, 06.14782, 
48.37763, 06.14759, 
48.37762, 06.14752, 
48.37785, 06.14724, 
48.37657, 06.14452, 
48.37648, 06.14462, 
48.37644, 06.14463, 
48.37593, 06.14398, 
48.37591, 06.14397, 
48.37583, 06.14406, 
48.37578, 06.14402, 
48.37533, 06.14328, 
48.37458, 06.14217, 
48.37444, 06.14199, 
48.37399, 06.14163, 
48.37339, 06.14098, 
48.37194, 06.13902, 
48.37190, 06.13901, 
48.37151, 06.13968, 
48.37150, 06.13972, 
48.37213, 06.14093, 
48.37125, 06.14154, 
48.37069, 06.14172, 
48.37061, 06.14169, 
48.37006, 06.14116, 
48.36865, 06.14011, 
48.36841, 06.13992, 
48.36736, 06.13884, 
48.36664, 06.13792, 
48.36525, 06.13589, 
48.36457, 06.13481, 
48.36444, 06.13453, 
48.36401, 06.13336, 
48.36396, 06.13329, 
48.36318, 06.13250, 
48.36318, 06.13250, 
48.36510, 06.12875, 
48.36543, 06.12801, 
48.36635, 06.12640, 
48.36724, 06.12536, 
48.36739, 06.12511, 
48.36739, 06.12511, 
48.36574, 06.12341, 
48.36570, 06.12341, 
48.36557, 06.12365, 
48.36552, 06.12366, 
48.36456, 06.12293, 
48.36454, 06.12291, 
48.36463, 06.12273, 
48.36374, 06.12252, 
48.36374, 06.12247, 
48.36399, 06.12108, 
48.36241, 06.12055, 
48.36239, 06.12049, 
48.36237, 06.11995, 
48.36236, 06.11992, 
48.36230, 06.11990, 
48.36161, 06.11983, 
48.36049, 06.11976, 
48.36047, 06.11978, 
48.36045, 06.11988, 
48.36044, 06.11990, 
48.35969, 06.12000, 
48.35909, 06.12021, 
48.35839, 06.12017, 
48.35830, 06.12023, 
48.35797, 06.11994, 
48.35795, 06.11990, 
48.35797, 06.11983, 
48.35794, 06.11979, 
48.35757, 06.11947, 
48.35608, 06.11842, 
48.35457, 06.11725, 
48.35412, 06.11697, 
48.35398, 06.11692, 
48.35398, 06.11692, 
48.35464, 06.10403, 
48.36290, 06.09678, 
48.37105, 06.09921, 
48.38166, 06.08750, 
48.37449, 06.07015, 
48.36320, 06.08055, 
48.35836, 06.06347, 
48.36564, 06.05076, 
48.35950, 06.03974, 
48.36261, 06.03895, 
48.36010, 06.02832, 
48.35630, 06.02196, 
48.36152, 06.01936, 
