35.17307	-108.46849
35.213066	-108.468415
35.242592	-108.468704
35.306755	-108.468586
35.306506	-108.405602
35.306399	-108.248732
35.306583	-108.246889
35.306106	-108.117606
35.306253	-108.108348
35.30597	-108.104202
35.304951	-108.000617
35.305182	-108.000617
35.305332	-107.959116
35.304934	-107.734212
35.348332	-107.734112
35.348333	-107.62821
35.304766	-107.628344
35.304262	-107.603287
35.303591	-107.54391
35.305165	-107.375603
35.304816	-107.372399
35.305507	-107.2506
35.305368	-107.23916
35.250038	-107.213573
35.247861	-107.210249
35.23968	-107.205766
35.224182	-107.198882
35.219323	-107.19617
35.206939	-107.190897
35.173628	-107.174363
35.167098	-107.170846
35.064101	-107.119532
35.04547	-107.110535
34.99294	-107.084164
34.957189	-107.066694
34.957189	-107.132967
34.95747	-107.151436
34.957388	-107.167851
34.958062	-107.2028
34.875146	-107.202825
34.869616	-107.203015
34.768636	-107.203012
34.732102	-107.203782
34.695605	-107.203614
34.681251	-107.204276
34.64977	-107.204657
34.626785	-107.204098
34.611434	-107.204675
34.611434	-107.204476
34.578813	-107.20441
34.579184	-107.3053
34.579658	-107.331279
34.579042	-107.340443
34.579501	-107.365019
34.579363	-107.375595
34.579928	-107.41043
34.579507	-107.480912
34.579668	-107.500598
34.579449	-107.515327
34.58063	-107.533687
34.57897	-107.550898
34.579885	-107.594102
34.57957	-107.603423
34.579789	-107.625602
34.578791	-107.673563
34.579491	-107.69079
34.577576	-107.709618
34.578472	-107.744938
34.578835	-107.750606
34.578946	-107.759677
34.578458	-107.77738
34.579419	-107.792869
34.578582	-107.852014
34.578709	-107.873708
34.57927	-107.896331
34.578755	-107.949011
34.579649	-107.96526
34.578604	-108.000614
34.579439	-108.036697
34.579473	-108.058258
34.580148	-108.062412
34.580921	-108.071913
34.581019	-108.094212
34.578573	-108.375621
34.578825	-108.421556
34.579534	-108.438456
34.579363	-108.461258
34.579413	-108.624741
34.579024	-108.649102
34.579059	-108.803166
34.579627	-108.844999
34.580198	-108.983143
34.579309	-108.983179
34.579291	-109.046156
34.770963	-109.046087
34.785387	-109.045363
34.799981	-109.046104
34.814226	-109.045624
34.828566	-109.046072
34.959718	-109.045851
34.959562	-109.00064
34.959591	-108.743164
34.959827	-108.683962
34.959252	-108.601761
34.958972	-108.469264
34.987296	-108.469632
35.000037	-108.470244
35.003009	-108.469984
35.12461	-108.469757
35.125033	-108.469296
35.17307	-108.46849
