# GsakName=Città di San Marino
# This County polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 43.9446723,43.9139124,12.4571392,12.4143546
43.9414045,12.4327008
43.939081,12.4291219
43.9375353,12.4256953
43.9369822,12.4250257
43.9359328,12.4227807
43.9350677,12.4214809
43.9349543,12.4210083
43.9350677,12.4206144
43.9350961,12.4201418
43.9348975,12.4195313
43.9344579,12.4186057
43.9343161,12.4177195
43.9344012,12.4171681
43.9329404,12.4150412
43.9327649,12.4143546
43.9320486,12.4149654
43.9311697,12.4151275
43.9314671,12.4196553
43.9311763,12.4209642
43.9303539,12.4226213
43.9301232,12.4238885
43.9294613,12.4256849
43.9283983,12.4257406
43.9274455,12.4270774
43.9273954,12.4274534
43.9279871,12.4285117
43.9281676,12.4290409
43.9259812,12.4292219
43.9264727,12.4311853
43.9262219,12.4314081
43.9256302,12.431436
43.923534,12.431241
43.9233936,12.4300852
43.9236644,12.4284281
43.9233033,12.4270078
43.9231461,12.4268445
43.9229967,12.4271739
43.9225472,12.4274662
43.9211703,12.4279955
43.9202485,12.4281535
43.9201119,12.427877
43.9201176,12.4273556
43.9195884,12.4272529
43.9192357,12.4269448
43.9189113,12.4268579
43.9186268,12.4270238
43.9179724,12.4271897
43.9176367,12.4274267
43.9164815,12.429686
43.9160661,12.4298282
43.915389,12.4310447
43.9151443,12.4311948
43.9147175,12.4312106
43.9142039,12.4313697
43.9148812,12.4358303
43.9145224,12.4401921
43.9144018,12.4408321
43.9139124,12.4419448
43.9139124,12.4426144
43.915493,12.4472246
43.9153511,12.4486228
43.9153085,12.4508678
43.9148452,12.4518442
43.917795,12.4540299
43.9196386,12.4545988
43.9207025,12.455485
43.9221494,12.4571392
43.9260991,12.4563595
43.9284359,12.4564291
43.9307526,12.4558582
43.9340519,12.4533934
43.9351048,12.4524604
43.9367293,12.4506223
43.9372708,12.4498982
43.9390632,12.443821
43.9395517,12.4395678
43.9399559,12.4389081
43.9411696,12.43816
43.943722,12.4353833
43.9444876,12.4336109
43.9445264,12.4323938
43.9446723,12.4318435
43.9435903,12.4320463
43.9423771,12.4320463
43.9414045,12.4327008
