-25.34315,151.868566
-25.342056,151.867958
-25.341811,151.867861
-25.341486,151.867678
-25.341293,151.867524
-25.341097,151.8674
-25.340746,151.867066
-25.340594,151.866933
-25.340357,151.866694
-25.339824,151.866177
-25.339456,151.865854
-25.339006,151.865384
-25.338736,151.864902
-25.338398,151.864209
-25.338159,151.863942
-25.337822,151.86369
-25.337625,151.86347
-25.337547,151.863149
-25.33763,151.86283
-25.337924,151.86253
-25.338196,151.862217
-25.338331,151.861859
-25.338203,151.861499
-25.337983,151.861239
-25.337646,151.861076
-25.337237,151.860943
-25.336824,151.860938
-25.335912,151.861051
-25.335527,151.861106
-25.335091,151.861041
-25.334604,151.860917
-25.334286,151.860679
-25.333891,151.860301
-25.333366,151.859975
-25.332964,151.859688
-25.33274,151.859619
-25.3324,151.859572
-25.332018,151.859643
-25.331592,151.859755
-25.331355,151.859908
-25.331087,151.860208
-25.330922,151.860701
-25.33097,151.861219
-25.331025,151.86167
-25.331194,151.862109
-25.331317,151.862389
-25.331656,151.86283
-25.331969,151.863238
-25.331968,151.86337
-25.331922,151.863517
-25.331712,151.863742
-25.331379,151.864038
-25.330985,151.864278
-25.330236,151.864733
-25.329824,151.86509
-25.329273,151.865618
-25.328755,151.865987
-25.327663,151.866703
-25.327249,151.866939
-25.325754,151.867456
-25.325174,151.867587
-25.324853,151.867554
-25.324497,151.867437
-25.323974,151.867148
-25.323603,151.867008
-25.323149,151.867058
-25.322883,151.867259
-25.322507,151.868013
-25.322319,151.868113
-25.321666,151.868224
-25.321244,151.868161
-25.320626,151.867816
-25.320069,151.867471
-25.319387,151.867213
-25.318716,151.86696
-25.318062,151.866593
-25.317444,151.86595
-25.31698,151.865496
-25.316342,151.865234
-25.315773,151.86504
-25.315104,151.864849
-25.314539,151.864533
-25.313908,151.8644
-25.313455,151.86427
-25.31299,151.864232
-25.312503,151.864324
-25.311878,151.864625
-25.311205,151.8648
-25.310587,151.864976
-25.310284,151.865029
-25.310025,151.86505
-25.309705,151.865026
-25.309327,151.864963
-25.308953,151.864782
-25.308568,151.864475
-25.308164,151.864153
-25.30781,151.864019
-25.307365,151.863892
-25.307175,151.863786
-25.307131,151.863687
-25.307052,151.863735
-25.305441,151.864645
-25.30539,151.864734
-25.303447,151.862686
-25.301917,151.861265
-25.301856,151.861339
-25.300574,151.86228
-25.30084,151.863961
-25.302213,151.872644
-25.301284,151.87387
-25.29997,151.872272
-25.297673,151.871266
-25.296048,151.87114
-25.294706,151.870711
-25.293727,151.871092
-25.293843,151.873274
-25.291775,151.875703
-25.29168,151.875972
-25.291974,151.878367
-25.29236,151.878763
-25.293473,151.879026
-25.294261,151.881049
-25.294975,151.882038
-25.294888,151.883356
-25.295064,151.88478
-25.293885,151.887029
-25.291721,151.887126
-25.291465,151.888081
-25.290291,151.888094
-25.289474,151.888823
-25.288128,151.891358
-25.287604,151.890708
-25.286096,151.889246
-25.285018,151.888755
-25.284188,151.887224
-25.284013,151.886462
-25.281249,151.884201
-25.280883,151.883064
-25.276138,151.880637
-25.275522,151.879073
-25.275426,151.878793
-25.274952,151.877397
-25.274215,151.875259
-25.27374,151.873863
-25.273291,151.872696
-25.268648,151.873705
-25.267955,151.875665
-25.266608,151.879551
-25.258257,151.880254
-25.258056,151.880287
-25.257808,151.880423
-25.257735,151.880583
-25.257734,151.880695
-25.257657,151.880779
-25.257555,151.88078
-25.257328,151.880904
-25.25711,151.880905
-25.256883,151.880967
-25.256777,151.880967
-25.2566,151.880968
-25.256373,151.88103
-25.255882,151.881031
-25.255726,151.880974
-25.255604,151.880907
-25.255502,151.880907
-25.255408,151.880803
-25.255291,151.880674
-25.255116,151.880546
-25.254944,151.880419
-25.254823,151.880353
-25.254625,151.88028
-25.254379,151.880416
-25.254199,151.880482
-25.254085,151.880606
-25.253966,151.88065
-25.253832,151.880502
-25.253784,151.880394
-25.253723,151.880122
-25.253593,151.88005
-25.253469,151.879914
-25.253345,151.879914
-25.253232,151.879852
-25.253089,151.879852
-25.252975,151.879914
-25.252851,151.879914
-25.252712,151.880067
-25.25265,151.880201
-25.252594,151.880322
-25.252472,151.880523
-25.252472,151.880652
-25.252418,151.880768
-25.252357,151.881033
-25.252357,151.88115
-25.252303,151.881266
-25.252244,151.881523
-25.252131,151.882013
-25.252075,151.882135
-25.251849,151.882871
-25.251739,151.882992
-25.251681,151.883117
-25.251472,151.883346
-25.251166,151.883458
-25.251021,151.883405
-25.250809,151.883288
-25.250696,151.883164
-25.250583,151.883102
-25.25047,151.882977
-25.250335,151.882903
-25.250037,151.882903
-25.249667,151.882903
-25.249562,151.882787
-25.249383,151.882721
-25.249274,151.882661
-25.249158,151.882597
-25.248974,151.88253
-25.24887,151.88253
-25.2487,151.882405
-25.248559,151.882406
-25.248419,151.882452
-25.248271,151.882422
-25.24805,151.882355
-25.247734,151.882323
-25.247455,151.882291
-25.246959,151.882228
-25.246399,151.88213
-25.246196,151.882107
-25.245456,151.88183
-25.245141,151.881778
-25.244431,151.881458
-25.244047,151.881366
-25.243653,151.881312
-25.243443,151.882437
-25.243006,151.883477
-25.242694,151.883749
-25.242077,151.884129
-25.241527,151.88424
-25.240863,151.884169
-25.240251,151.884002
-25.239964,151.884206
-25.239766,151.884592
-25.239485,151.885506
-25.23941,151.886035
-25.239323,151.887149
-25.239001,151.887373
-25.238234,151.887581
-25.237826,151.887834
-25.237437,151.888385
-25.237256,151.888655
-25.236998,151.889205
-25.236644,151.889736
-25.236393,151.890065
-25.235828,151.890386
-25.235438,151.890831
-25.235309,151.891005
-25.234666,151.89151
-25.234199,151.892119
-25.23409,151.892677
-25.234208,151.893213
-25.234404,151.89372
-25.234554,151.894016
-25.234582,151.894304
-25.234462,151.894488
-25.234223,151.895229
-25.23385,151.895549
-25.233539,151.896041
-25.23287,151.896556
-25.232341,151.896983
-25.232082,151.89735
-25.231993,151.898311
-25.232074,151.898656
-25.232471,151.89918
-25.232607,151.89987
-25.232419,151.90038
-25.232001,151.900614
-25.231143,151.900219
-25.230591,151.900051
-25.230332,151.900456
-25.230109,151.901015
-25.229904,151.901535
-25.229567,151.902066
-25.229037,151.902368
-25.228769,151.902745
-25.228667,151.90313
-25.228748,151.903503
-25.228689,151.903588
-25.224589,151.901779
-25.22053,151.90444
-25.218261,151.903708
-25.216489,151.904544
-25.215032,151.904103
-25.213926,151.904984
-25.213843,151.904875
-25.213776,151.904735
-25.210377,151.897657
-25.210066,151.897061
-25.209041,151.898033
-25.207887,151.898808
-25.206328,151.899683
-25.205582,151.900332
-25.203573,151.901724
-25.202384,151.902513
-25.201723,151.902615
-25.20053,151.902747
-25.199548,151.902808
-25.198784,151.902964
-25.198195,151.903576
-25.198009,151.904051
-25.197998,151.90495
-25.199298,151.906259
-25.200826,151.907782
-25.201056,151.910695
-25.199988,151.913669
-25.198705,151.91566
-25.19818,151.915696
-25.197464,151.915599
-25.196759,151.91557
-25.195913,151.915577
-25.195704,151.915574
-25.195102,151.914957
-25.194761,151.914624
-25.19439,151.914097
-25.194016,151.912349
-25.19376,151.91108
-25.193236,151.910055
-25.192493,151.908451
-25.192306,151.908094
-25.191798,151.907616
-25.191106,151.907383
-25.190395,151.907831
-25.188961,151.908834
-25.188558,151.909039
-25.184995,151.910098
-25.184389,151.910288
-25.182694,151.911827
-25.181951,151.91263
-25.181399,151.913599
-25.181026,151.914392
-25.180492,151.91501
-25.180057,151.915474
-25.179521,151.915808
-25.178251,151.916191
-25.176577,151.916459
-25.176277,151.91656
-25.176083,151.916712
-25.175714,151.91742
-25.175447,151.918005
-25.175584,151.918336
-25.175862,151.918681
-25.176418,151.919365
-25.177091,151.919734
-25.177523,151.919976
-25.178124,151.920159
-25.178723,151.92057
-25.179141,151.921017
-25.179337,151.921206
-25.179802,151.921907
-25.180025,151.922479
-25.18014,151.922821
-25.180224,151.923282
-25.180105,151.923857
-25.17986,151.924504
-25.179456,151.924848
-25.179125,151.925197
-25.178603,151.925363
-25.177646,151.925647
-25.176946,151.925674
-25.176079,151.925953
-25.175364,151.926265
-25.174858,151.92658
-25.174518,151.927189
-25.174173,151.928127
-25.174212,151.928679
-25.174499,151.929173
-25.175126,151.930131
-25.175404,151.930712
-25.17514,151.931279
-25.175211,151.931441
-25.168346,151.928362
-25.167684,151.928065
-25.159148,151.924237
-25.159365,151.920499
-25.159546,151.920198
-25.159169,151.919923
-25.158793,151.919651
-25.158037,151.919473
-25.15771,151.918947
-25.156983,151.91784
-25.156642,151.917294
-25.155695,151.917113
-25.15496,151.916185
-25.154791,151.91587
-25.15402,151.915432
-25.153062,151.915455
-25.152739,151.915444
-25.152144,151.915423
-25.151854,151.915592
-25.151513,151.915975
-25.150942,151.91652
-25.150026,151.916943
-25.149688,151.916943
-25.149407,151.916891
-25.14907,151.91674
-25.14863,151.916319
-25.148382,151.91543
-25.148356,151.914951
-25.148364,151.913853
-25.148272,151.912805
-25.147584,151.910558
-25.147487,151.910236
-25.14744,151.910096
-25.147392,151.909955
-25.147282,151.909587
-25.146764,151.907238
-25.146553,151.906482
-25.146359,151.906127
-25.145566,151.90529
-25.144001,151.903906
-25.143028,151.903266
-25.142039,151.902374
-25.141363,151.901805
-25.141376,151.9009
-25.142455,151.897155
-25.141694,151.895357
-25.142408,151.89334
-25.142291,151.892908
-25.142214,151.892652
-25.1421,151.891
-25.142797,151.889673
-25.145227,151.887193
-25.147439,151.886064
-25.14963,151.885561
-25.150506,151.883589
-25.150598,151.882901
-25.151011,151.881584
-25.152518,151.877953
-25.150543,151.869861
-25.147514,151.868779
-25.147688,151.864394
-25.146515,151.864121
-25.144764,151.864691
-25.143428,151.861058
-25.142369,151.859973
-25.142842,151.859048
-25.14434,151.856121
-25.146987,151.855725
-25.147647,151.855626
-25.149044,151.853739
-25.152619,151.851466
-25.15482,151.850066
-25.157105,151.849392
-25.158488,151.848985
-25.159873,151.848576
-25.169089,151.851973
-25.170647,151.850531
-25.173028,151.850108
-25.174607,151.850383
-25.175453,151.851836
-25.175638,151.851941
-25.176705,151.852545
-25.179065,151.851527
-25.181387,151.849103
-25.183651,151.848459
-25.184203,151.843228
-25.182625,151.838644
-25.183665,151.83545
-25.182061,151.832082
-25.18189,151.830504
-25.182578,151.829021
-25.182751,151.827474
-25.186843,151.823503
-25.185328,151.822241
-25.183322,151.820958
-25.182973,151.819241
-25.179499,151.817167
-25.173733,151.812905
-25.172935,151.812443
-25.172667,151.809341
-25.173197,151.80824
-25.175321,151.806563
-25.175503,151.804147
-25.174064,151.803418
-25.171254,151.803472
-25.16863,151.802728
-25.166465,151.801436
-25.165393,151.80109
-25.16462,151.800745
-25.163596,151.796617
-25.162444,151.794376
-25.159175,151.794327
-25.157858,151.789851
-25.158059,151.786549
-25.156619,151.785733
-25.151512,151.78647
-25.149728,151.787502
-25.146672,151.786562
-25.145239,151.784792
-25.142083,151.785094
-25.14091,151.784744
-25.138656,151.784998
-25.136505,151.784921
-25.134769,151.784676
-25.133189,151.783981
-25.130747,151.78197
-25.125198,151.784685
-25.123428,151.784859
-25.122757,151.784925
-25.115205,151.783476
-25.113839,151.779882
-25.109431,151.77859
-25.108792,151.777787
-25.110067,151.774628
-25.110334,151.773333
-25.073987,151.743006
-25.073859,151.742908
-25.075251,151.740058
-25.075055,151.738519
-25.07548,151.737781
-25.081481,151.737153
-25.081609,151.735595
-25.081259,151.733759
-25.080548,151.733175
-25.079406,151.729386
-25.079055,151.729416
-25.078871,151.729268
-25.078923,151.729122
-25.079069,151.728902
-25.079292,151.728729
-25.079629,151.728649
-25.07988,151.728666
-25.080205,151.728738
-25.080543,151.728854
-25.080899,151.728964
-25.081232,151.728913
-25.081482,151.728801
-25.081735,151.728589
-25.081963,151.728354
-25.082293,151.727985
-25.082519,151.727641
-25.082695,151.727487
-25.082966,151.727266
-25.083284,151.727087
-25.083702,151.726811
-25.083942,151.726618
-25.08392,151.726486
-25.083134,151.72097
-25.082821,151.718777
-25.082977,151.718548
-25.087227,151.71232
-25.087954,151.712998
-25.090293,151.71387
-25.091544,151.710192
-25.090881,151.708796
-25.091273,151.707482
-25.091483,151.706309
-25.091447,151.705513
-25.092251,151.703928
-25.092969,151.700531
-25.091734,151.698683
-25.092114,151.694565
-25.09086,151.695058
-25.090257,151.695503
-25.087012,151.695248
-25.086709,151.695225
-25.085312,151.693515
-25.083256,151.691815
-25.088703,151.683998
-25.088852,151.683871
-25.090165,151.68276
-25.089449,151.681729
-25.087946,151.677742
-25.084806,151.6775
-25.083835,151.676926
-25.083963,151.674446
-25.085251,151.673975
-25.085785,151.673609
-25.08653,151.672356
-25.087662,151.671467
-25.087774,151.670089
-25.087522,151.668662
-25.087461,151.667478
-25.08819,151.666183
-25.088215,151.665342
-25.087914,151.66412
-25.088664,151.663221
-25.090038,151.663184
-25.091189,151.663609
-25.092722,151.663731
-25.094094,151.663255
-25.094284,151.662989
-25.094523,151.662655
-25.094303,151.657286
-25.092877,151.655948
-25.092787,151.654699
-25.091732,151.653237
-25.100873,151.651838
-25.110873,151.650307
-25.116012,151.649546
-25.115294,151.643698
-25.115267,151.643477
-25.114045,151.633888
-25.112943,151.624878
-25.112585,151.621957
-25.117692,151.621197
-25.117387,151.619003
-25.11724,151.618962
-25.116842,151.618733
-25.114874,151.617635
-25.114997,151.617369
-25.115084,151.616826
-25.114893,151.616316
-25.11498,151.615729
-25.114745,151.612742
-25.115832,151.609794
-25.115561,151.609326
-25.114624,151.608754
-25.109951,151.609003
-25.107639,151.609139
-25.105449,151.609934
-25.105343,151.609973
-25.103978,151.60902
-25.103068,151.609159
-25.103034,151.60843
-25.103275,151.607936
-25.103193,151.607884
-25.102813,151.606688
-25.101619,151.602939
-25.100541,151.599556
-25.102479,151.598816
-25.102653,151.59875
-25.101935,151.59726
-25.10182,151.59581
-25.100993,151.593081
-25.100415,151.592526
-25.099522,151.590899
-25.098739,151.58998
-25.098578,151.588328
-25.098745,151.586183
-25.100229,151.584402
-25.100175,151.58423
-25.099274,151.581372
-25.099014,151.578678
-25.100786,151.57673
-25.100312,151.574792
-25.100981,151.573058
-25.102402,151.570826
-25.101864,151.568274
-25.101199,151.565123
-25.09917,151.561648
-25.102202,151.559641
-25.102855,151.559115
-25.102403,151.558617
-25.100043,151.556263
-25.098793,151.555207
-25.095622,151.54374
-25.092425,151.540075
-25.091144,151.540443
-25.090016,151.540873
-25.089437,151.541142
-25.08791,151.542816
-25.087032,151.543553
-25.086115,151.544323
-25.085552,151.545598
-25.084725,151.547174
-25.082696,151.549705
-25.081852,151.550223
-25.080236,151.55055
-25.079451,151.550892
-25.078019,151.551852
-25.076879,151.552045
-25.074486,151.552662
-25.072406,151.552761
-25.071448,151.553271
-25.069774,151.555011
-25.068043,151.555664
-25.067006,151.556186
-25.064974,151.557425
-25.062533,151.558502
-25.060707,151.559575
-25.060152,151.560075
-25.059147,151.561217
-25.057062,151.561836
-25.056217,151.562303
-25.055384,151.563043
-25.053737,151.563831
-25.052442,151.564105
-25.049913,151.564522
-25.049733,151.564561
-25.049609,151.562494
-25.049221,151.56169
-25.048045,151.560235
-25.047453,151.55634
-25.045644,151.556626
-25.044351,151.557275
-25.042435,151.556372
-25.042249,151.55661
-25.038566,151.557027
-25.037351,151.55603
-25.028427,151.558091
-25.025976,151.558151
-25.024355,151.559332
-25.021443,151.557985
-25.019657,151.558059
-25.018182,151.559286
-25.014476,151.555686
-25.014247,151.555029
-25.009713,151.555994
-25.006281,151.553322
-25.00499,151.551835
-25.001587,151.551264
-24.999801,151.547919
-24.99493,151.544333
-24.992877,151.542118
-24.992673,151.53711
-24.992125,151.535619
-24.988494,151.532164
-24.983807,151.532058
-24.981489,151.530345
-24.973442,151.533943
-24.971891,151.53312
-24.969799,151.530353
-24.968804,151.530133
-24.967729,151.527656
-24.964646,151.525412
-24.963102,151.523875
-24.960878,151.523787
-24.956529,151.526703
-24.954196,151.525147
-24.952244,151.52524
-24.950414,151.526763
-24.94713,151.52847
-24.945281,151.530551
-24.945193,151.532805
-24.946117,151.534581
-24.949715,151.538035
-24.950053,151.539865
-24.94731,151.541514
-24.945891,151.541944
-24.945319,151.542568
-24.945586,151.543845
-24.944961,151.545088
-24.942317,151.546245
-24.941623,151.547314
-24.94103,151.557713
-24.93944,151.558313
-24.93955,151.562659
-24.937715,151.567134
-24.937288,151.567202
-24.932998,151.567894
-24.931524,151.572546
-24.924804,151.569501
-24.923341,151.570291
-24.918935,151.571157
-24.917148,151.570451
-24.916201,151.570747
-24.91489,151.573056
-24.913643,151.573074
-24.911624,151.57534
-24.907934,151.575254
-24.907286,151.57449
-24.906172,151.575067
-24.901592,151.575221
-24.899377,151.574568
-24.897316,151.573307
-24.89407,151.575977
-24.893013,151.576541
-24.892223,151.57667
-24.886847,151.57579
-24.88543,151.576571
-24.88342,151.576436
-24.882564,151.575733
-24.88104,151.574521
-24.881831,151.570824
-24.881577,151.569741
-24.879836,151.569192
-24.875812,151.566018
-24.873555,151.566058
-24.872305,151.568442
-24.87112,151.568826
-24.870368,151.569069
-24.867644,151.56757
-24.865104,151.566172
-24.862519,151.56593
-24.860667,151.563678
-24.860351,151.561701
-24.859564,151.560271
-24.860149,151.558114
-24.859535,151.55724
-24.856454,151.557261
-24.854804,151.558596
-24.852169,151.557768
-24.851944,151.557974
-24.851637,151.558192
-24.851428,151.558364
-24.850441,151.55748
-24.849347,151.555491
-24.846588,151.552578
-24.845345,151.552289
-24.845068,151.551326
-24.842859,151.54982
-24.841723,151.550384
-24.840402,151.550257
-24.839527,151.551134
-24.837504,151.550665
-24.835778,151.550672
-24.832919,151.546127
-24.83325,151.540967
-24.83472,151.53967
-24.835751,151.536465
-24.832743,151.531686
-24.831846,151.528848
-24.833154,151.528752
-24.834408,151.526994
-24.83599,151.525535
-24.838383,151.52561
-24.839316,151.521386
-24.84078,151.520831
-24.841351,151.52006
-24.841209,151.51896
-24.839653,151.515495
-24.841686,151.513979
-24.842848,151.512145
-24.842786,151.511214
-24.843471,151.510213
-24.844486,151.508719
-24.845076,151.505544
-24.846299,151.503092
-24.846057,151.502748
-24.847016,151.502451
-24.847504,151.501929
-24.847848,151.501062
-24.848351,151.499799
-24.847974,151.498447
-24.848607,151.496896
-24.849899,151.495444
-24.849441,151.493657
-24.850264,151.492063
-24.850122,151.490533
-24.848977,151.489264
-24.848678,151.487884
-24.848024,151.487076
-24.84771,151.486145
-24.844536,151.485297
-24.844615,151.484908
-24.842585,151.484353
-24.841363,151.479908
-24.84438,151.478877
-24.844826,151.476117
-24.84637,151.474759
-24.848197,151.47467
-24.849637,151.473239
-24.850749,151.472918
-24.851137,151.471956
-24.849944,151.469641
-24.851602,151.468403
-24.851563,151.467463
-24.850086,151.465711
-24.850101,151.46467
-24.851197,151.462335
-24.851157,151.462255
-24.8506,151.461159
-24.849186,151.460372
-24.85058,151.457035
-24.849396,151.455252
-24.847452,151.453258
-24.846145,151.450933
-24.842466,151.447867
-24.839313,151.44583
-24.83966,151.442615
-24.838333,151.441046
-24.838113,151.440127
-24.837358,151.439004
-24.837242,151.436988
-24.836178,151.434947
-24.835685,151.434
-24.835531,151.433704
-24.827327,151.433968
-24.824807,151.432558
-24.824309,151.432279
-24.823897,151.432049
-24.823358,151.430505
-24.820708,151.428065
-24.820277,151.427099
-24.818186,151.427221
-24.817306,151.426293
-24.814559,151.425979
