# GsakName=Middle
# This County polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.

54.169446,-4.612590
54.168595,-4.611401
54.165349,-4.609089
54.164376,-4.609547
54.161936,-4.609579
54.160512,-4.609542
54.158829,-4.609041
54.158033,-4.608997
54.157254,-4.609406
54.156527,-4.609531
54.155761,-4.609120
54.154330,-4.607935
54.153497,-4.607193
54.152635,-4.605178
54.152094,-4.602688
54.151801,-4.601360
54.151133,-4.600832
54.150192,-4.599264
54.149383,-4.598482
54.148651,-4.597418
54.147957,-4.597011
54.147589,-4.595843
54.146752,-4.595347
54.146284,-4.594379
54.146419,-4.593443
54.146324,-4.593397
54.144858,-4.594465
54.144531,-4.593751
54.144030,-4.594872
54.143284,-4.593191
54.142391,-4.593102
54.139423,-4.592942
54.137101,-4.591627
54.136438,-4.592288
54.134860,-4.591301
54.131809,-4.589636
54.130438,-4.590171
54.127735,-4.590160
54.124559,-4.589071
54.122825,-4.589023
54.119307,-4.590465
54.117825,-4.591941
54.116727,-4.592493
54.115893,-4.593308
54.114437,-4.595278
54.112758,-4.597604
54.110856,-4.600287
54.110202,-4.600415
54.108882,-4.601409
54.107923,-4.602545
54.104965,-4.601688
54.103788,-4.601296
54.101885,-4.602504
54.100613,-4.602025
54.099040,-4.602226
54.097911,-4.601797
54.097180,-4.602207
54.096646,-4.603062
54.096065,-4.603990
54.094581,-4.604688
54.092958,-4.605009
54.092155,-4.605375
54.091333,-4.603911
54.091431,-4.603638
54.091046,-4.602692
54.091019,-4.601361
54.091216,-4.600263
54.092395,-4.598152
54.092446,-4.596335
54.094218,-4.595898
54.095157,-4.596862
54.095409,-4.596225
54.094461,-4.594689
54.094879,-4.594345
54.094733,-4.593836
54.095110,-4.593783
54.095006,-4.592963
54.095219,-4.591731
54.095674,-4.591438
54.095502,-4.590803
54.095793,-4.590322
54.096281,-4.589341
54.096516,-4.588382
54.097161,-4.588365
54.097189,-4.586881
54.097922,-4.586631
54.098604,-4.586325
54.098939,-4.585646
54.099111,-4.584378
54.099457,-4.584467
54.099569,-4.583817
54.099092,-4.583383
54.099580,-4.581271
54.099823,-4.580735
54.100677,-4.580817
54.100262,-4.579851
54.100590,-4.579339
54.100826,-4.578020
54.100614,-4.577635
54.100616,-4.576336
54.101591,-4.576480
54.102552,-4.577710
54.102802,-4.577089
54.103051,-4.576470
54.102184,-4.574899
54.102006,-4.573731
54.101397,-4.573565
54.101679,-4.572822
54.101353,-4.572710
54.101543,-4.572004
54.101031,-4.572002
54.101058,-4.570961
54.101566,-4.570587
54.101180,-4.569554
54.100726,-4.570281
54.100486,-4.569316
54.100785,-4.569025
54.100868,-4.567714
54.101617,-4.567125
54.101137,-4.566350
54.101157,-4.564637
54.101258,-4.563441
54.101905,-4.562900
54.101815,-4.561417
54.100852,-4.560342
54.100801,-4.559093
