# GsakName=North-EasRegion
# This polygon is based on the official boundaries published by the Singapore Governmenhttps://data.gov.sg/dataset/master-plan-2014-region-boundary-no-sea
1.415018424	103.897148584
1.415034530	103.897110359								
1.415039196	103.897114510								
1.415044787	103.897117037								
1.415058583	103.897123241								
1.415105300	103.897144034								
1.415119439	103.897112538								
1.415137294	103.897072148								
1.415119103	103.897064017								
1.415119093	103.897064012								
1.415086525	103.897049428								
1.415084657	103.897048592								
1.415088090	103.897041114								
1.415114062	103.896983602								
1.415147115	103.896910625								
1.415184552	103.896827996								
1.415219027	103.896752076								
1.415255441	103.896671704								
1.415261077	103.896674237								
1.415304909	103.896693843								
1.415314814	103.896671753								
1.415330789	103.896636435								
1.415288809	103.896617637								
1.415276515	103.896612156								
1.415273105	103.896610636								
1.415266571	103.896607724								
1.415264748	103.896606911								
1.415249347	103.896600521								
1.415298044	103.896484946								
1.415299531	103.896481596								
1.415327940	103.896512550								
1.415453915	103.896649764								
1.415697792	103.896827903								
1.415860723	103.896923601								
1.415986352	103.896985437								
1.416136289	103.897053389								
1.416449617	103.897189003								
1.417111806	103.897484305								
1.417401243	103.897609116								
1.417489925	103.897643249								
1.417635904	103.897698559								
1.417761255	103.897732948								
1.417932816	103.897777214								
1.418042275	103.897798131								
1.418269112	103.897824586								
1.418300520	103.897827764								
1.418387329	103.897834301								
1.418667210	103.897830805								
1.418796907	103.897818913								
1.418967834	103.897794831								
1.419097161	103.897773095								
1.419393903	103.897690412								
1.419627135	103.897594526								
1.419731625	103.897549697								
1.419865954	103.897473904								
1.420041034	103.897368364								
1.420081586	103.897340918								
1.420352244	103.897134041								
1.420391697	103.897094841								
1.420615628	103.896865737								
1.420819297	103.896591903								
1.420829012	103.896578841								
1.420838341	103.896563257								
1.420845781	103.896550828								
1.420849309	103.896544934								
1.420868452	103.896512959								
1.420880427	103.896492954								
1.421000297	103.896292717								
1.421331569	103.895724561								
1.421537356	103.895371621								
1.421715205	103.895066595								
1.421771492	103.894970059								
1.421853264	103.895018306								
1.421997282	103.894777084								
1.422040728	103.894702039								
1.422075567	103.894640428								
1.422209075	103.894416027								
1.422276605	103.894300772								
1.422348016	103.894175861								
1.422409631	103.894071083								
1.422473541	103.893962403								
1.422556637	103.893818088								
1.422710541	103.893559079								
1.422710555	103.893559058								
1.422923861	103.893193254								
1.423106980	103.892882603								
1.423240157	103.892655458								
1.423240166	103.892655443								
1.423355362	103.892458718								
1.423438382	103.892315759								
1.423547533	103.892127798								
1.423661198	103.891936816								
1.423850411	103.891611109								
1.424056197	103.891258009								
1.424262585	103.890908028								
1.424262604	103.890907996								
1.424365318	103.890732629								
1.424471284	103.890552103								
1.424545998	103.890425304								
1.424632902	103.890271287								
1.424713815	103.890132364								
1.424713817	103.890132359								
1.424782436	103.890017259								
1.424691241	103.889965084								
1.425436061	103.888679670								
1.424979284	103.888381047								
1.424888530	103.888429767								
1.424801719	103.888370196								
1.424737304	103.888325994								
1.424588026	103.888178477								
1.424489208	103.888119320								
1.424279478	103.887993764								
1.424144156	103.887910443								
1.424048190	103.887846443								
1.423951022	103.887781639								
1.423951012	103.887781632								
1.423843814	103.887710690								
1.423719283	103.887628603								
1.423566506	103.887528337								
1.423387731	103.887413799								
1.423169792	103.887274169								
1.423594649	103.886546213								
1.423602172	103.886551067								
1.423966334	103.886775871								
1.424269400	103.887014409								
1.424766394	103.887358625								
1.425099049	103.887601271								
1.425357495	103.887739318								
1.425354987	103.887849414								
1.425765272	103.888123736								
1.426488584	103.886906908								
1.426763766	103.886459406								
1.427145131	103.885852884								
1.427359057	103.885518496								
1.427582614	103.885174600								
1.428627650	103.883617453								
1.429068173	103.883002502								
1.429432725	103.882493602								
1.429770230	103.882022458								
1.430645526	103.880796596								
1.430851989	103.880507398								
1.431049418	103.880203840								
1.431225939	103.879892184								
1.431383594	103.879572234								
1.431542380	103.879217490								
1.431648974	103.878904315								
1.431755723	103.878558574								
1.431841825	103.878204107								
1.431908484	103.877845713								
1.431958593	103.877493861								
1.431986300	103.877130264								
1.431990386	103.876761724								
1.431976610	103.876398727								
1.431941637	103.876033394								
1.431889389	103.875680390								
1.431819805	103.875330917								
1.431746905	103.875059574								
1.431746842	103.875059340								
1.431744791	103.875051707								
