# GsakName=Treviso
45.61867, 12.08347, 
45.61868, 12.08407, 
45.61994, 12.08416, 
45.61997, 12.08596, 
45.62126, 12.08699, 
45.62123, 12.08815, 
45.62363, 12.08729, 
45.62363, 12.08729, 
45.62342, 12.08678, 
45.62336, 12.08437, 
45.62369, 12.08244, 
45.62360, 12.08120, 
45.62375, 12.07991, 
45.62522, 12.08004, 
45.62531, 12.07888, 
45.62634, 12.07916, 
45.62645, 12.07785, 
45.62642, 12.07746, 
45.62730, 12.07765, 
45.62862, 12.07759, 
45.63057, 12.07753, 
45.63094, 12.07765, 
45.63128, 12.07781, 
45.63136, 12.07759, 
45.63245, 12.07751, 
45.63435, 12.07695, 
45.63627, 12.07622, 
45.63820, 12.07523, 
45.64038, 12.07404, 
45.64066, 12.07388, 
45.64096, 12.07418, 
45.64129, 12.07393, 
45.64150, 12.07377, 
45.64150, 12.07377, 
45.64093, 12.07295, 
45.64059, 12.07272, 
45.63916, 12.07242, 
45.63906, 12.07189, 
45.63886, 12.07134, 
45.63858, 12.07126, 
45.63838, 12.07104, 
45.63806, 12.07000, 
45.63751, 12.06895, 
45.63726, 12.06787, 
45.63747, 12.06680, 
45.63771, 12.06590, 
45.63800, 12.06528, 
45.63816, 12.06482, 
45.63811, 12.06425, 
45.63816, 12.06322, 
45.63832, 12.06212, 
45.63838, 12.06111, 
45.63850, 12.06037, 
45.63850, 12.06037, 
45.64052, 12.05763, 
45.64620, 12.05087, 
45.64774, 12.03418, 
45.64602, 12.02135, 
45.64696, 12.01693, 
45.64696, 12.01693, 
45.64637, 12.01667, 
45.64529, 12.01619, 
45.64488, 12.01600, 
45.64466, 12.01555, 
45.64331, 12.00942, 
45.64167, 12.00728, 
45.63789, 12.00574, 
45.63710, 12.00552, 
45.63449, 12.00511, 
45.63313, 12.00505, 
45.62840, 12.00512, 
45.62759, 12.00531, 
45.62658, 12.00587, 
45.62543, 12.00676, 
45.62390, 12.00483, 
45.62379, 11.99970, 
45.62371, 11.99504, 
45.62375, 11.99224, 
45.62392, 11.99100, 
45.62422, 11.98517, 
45.62405, 11.98322, 
45.62395, 11.98256, 
45.62380, 11.98186, 
45.61357, 11.96696, 
45.61086, 11.96643, 
45.60884, 11.96616, 
45.60884, 11.96616, 
45.61370, 11.95109, 
45.61332, 11.94520, 
45.61340, 11.94481, 
45.61602, 11.93375, 
45.61839, 11.92953, 
45.61987, 11.92858, 
45.61987, 11.92858, 
45.62211, 11.92415, 
45.62667, 11.90874, 
45.62466, 11.90120, 
45.62403, 11.90148, 
45.61934, 11.90270, 
45.61850, 11.90273, 
45.61759, 11.90223, 
45.61727, 11.90200, 
45.61690, 11.90173, 
45.61424, 11.89964, 
45.61400, 11.89911, 
45.61400, 11.89911, 
45.61667, 11.89731, 
45.62425, 11.89220, 
45.62703, 11.89047, 
45.63339, 11.89027, 
45.63375, 11.89081, 
45.63377, 11.89194, 
45.63337, 11.89313, 
45.63548, 11.89370, 
45.66302, 11.88417, 
45.66356, 11.88391, 
45.66668, 11.88190, 
45.66698, 11.88083, 
45.66705, 11.87983, 
45.66708, 11.87842, 
45.66703, 11.87778, 
45.66697, 11.87716, 
45.66687, 11.87637, 
45.66680, 11.87601, 
45.66668, 11.87542, 
45.66670, 11.87492, 
45.66673, 11.87405, 
45.66713, 11.87091, 
45.66720, 11.87056, 
45.66747, 11.86923, 
45.66748, 11.86915, 
45.66965, 11.86896, 
45.66965, 11.86896, 
45.67017, 11.86869, 
45.67036, 11.86859, 
45.67155, 11.86647, 
45.68425, 11.84293, 
45.68386, 11.84026, 
45.68386, 11.84026, 
45.67801, 11.84197, 
45.67856, 11.84083, 
45.68249, 11.83305, 
45.68729, 11.82390, 
45.68729, 11.82390, 
45.68807, 11.82268, 
45.68807, 11.82268, 
45.68988, 11.81935, 
45.69360, 11.81695, 
45.69512, 11.81655, 
45.69623, 11.81641, 
45.69630, 11.81640, 
45.69640, 11.81638, 
45.69680, 11.81646, 
45.69691, 11.81648, 
45.69880, 11.81822, 
45.70219, 11.82124, 
45.70430, 11.82300, 
45.70606, 11.82448, 
