39.532577	-84.333532
39.548798	-84.33219
39.545161	-84.347422
39.544109	-84.353085
39.541752	-84.361918
39.542117	-84.362777
39.543843	-84.364736
39.553742	-84.364404
39.589643	-84.365237
39.589358	-84.327641
39.589158	-84.323841
39.589158	-84.28534
39.583081	-84.187334
39.581157	-84.162836
39.577954	-84.113914
39.577911	-84.10996
39.570842	-83.999932
39.570879	-83.997369
39.570158	-83.987309
39.569838	-83.985772
39.569169	-83.977005
39.537323	-83.980155
39.498405	-83.983558
39.373587	-83.99528
39.328406	-83.999931
39.324847	-84.000032
39.255068	-84.006782
39.262981	-84.133934
39.263548	-84.133923
39.264244	-84.154575
39.270801	-84.259472
39.274144	-84.258529
39.275128	-84.257303
39.276637	-84.256391
39.277596	-84.257192
39.280399	-84.264897
39.282176	-84.26577
39.282849	-84.265765
39.285377	-84.264602
39.28816	-84.262494
39.28838	-84.262926
39.289366	-84.277412
39.291618	-84.296031
39.292004	-84.306846
39.29229	-84.307787
39.292757	-84.315692
39.293308	-84.333537
39.292293	-84.353324
39.371664	-84.345986
39.456156	-84.336795
39.456448	-84.340091
39.477764	-84.338169
39.478862	-84.337748
39.493857	-84.337038
39.532577	-84.333532
