45.88418, 17.11997, 
45.87703, 17.14538, 
45.87323, 17.16353, 
45.86354, 17.16776, 
45.86144, 17.18168, 
45.85133, 17.19015, 
45.83615, 17.19680, 
45.83278, 17.21798, 
45.81255, 17.25427, 
45.81170, 17.27666, 
45.78766, 17.27726, 
45.77922, 17.28392, 
45.77332, 17.29299, 
45.77163, 17.31477, 
45.76614, 17.32022, 
45.75264, 17.31659, 
45.74968, 17.33050, 
45.75770, 17.33776, 
45.76319, 17.34805, 
45.75982, 17.35530, 
45.75179, 17.36256, 
45.74208, 17.36256, 
45.73660, 17.35651, 
45.72224, 17.34744, 
45.72097, 17.37708, 
45.71210, 17.38132, 
45.70407, 17.38616, 
45.70365, 17.40249, 
45.71886, 17.40612, 
45.72308, 17.41520, 
45.72900, 17.42911, 
45.72857, 17.44121, 
45.72097, 17.44968, 
45.70999, 17.44726, 
45.70872, 17.45936, 
45.70618, 17.48114, 
45.69478, 17.49021, 
45.68041, 17.48658, 
45.67449, 17.47569, 
45.65927, 17.47872, 
45.64912, 17.47025, 
45.64320, 17.46057, 
45.63178, 17.44786, 
45.61655, 17.44968, 
45.61063, 17.45391, 
45.60682, 17.44726, 
45.60216, 17.43092, 
45.59751, 17.42064, 
45.58904, 17.41943, 
45.58057, 17.42427, 
45.57888, 17.43516, 
45.57888, 17.43516, 
45.57972, 17.45149, 
45.57676, 17.46057, 
45.57168, 17.46541, 
45.57168, 17.47630, 
45.56702, 17.47811, 
45.56025, 17.48719, 
45.56236, 17.50171, 
45.56956, 17.50654, 
45.57634, 17.50654, 
45.58142, 17.51562, 
45.58099, 17.52590, 
45.57422, 17.53377, 
45.56998, 17.54829, 
45.55898, 17.55676, 
45.55262, 17.56946, 
45.55304, 17.58096, 
45.54796, 17.59124, 
45.53609, 17.60576, 
45.52508, 17.60878, 
45.51872, 17.62451, 
45.51490, 17.65476, 
45.51617, 17.66686, 
45.51278, 17.68985, 
45.50727, 17.69832, 
45.49964, 17.71223, 
45.49922, 17.72433, 
45.50261, 17.72796, 
45.50346, 17.74006, 
45.50049, 17.74913, 
45.49837, 17.76728, 
45.49201, 17.78543, 
45.48098, 17.79572, 
45.47589, 17.81084, 
45.47547, 17.82173, 
45.47716, 17.83262, 
45.48310, 17.83685, 
45.48777, 17.83988, 
45.48904, 17.85016, 
45.48819, 17.86408, 
45.47971, 17.86892, 
45.47873, 17.88238, 
45.47873, 17.88238, 
45.48755, 17.89169, 
45.48853, 17.90427, 
45.50355, 17.93455, 
45.50714, 17.94107, 
45.52020, 17.94573, 
45.52444, 17.95225, 
45.53292, 17.94712, 
45.53814, 17.95830, 
45.54695, 17.96343, 
45.55152, 17.97321, 
45.57533, 17.99184, 
45.58641, 18.00209, 
45.59880, 18.01420, 
45.60745, 18.02942, 
45.61905, 18.03870, 
45.62730, 18.04414, 
45.62113, 18.07078, 
45.62819, 18.07327, 
45.63049, 18.06887, 
45.64491, 18.06951, 
45.64600, 18.04407, 
45.64766, 18.02631, 
45.65418, 18.02352, 
45.65646, 18.01560, 
45.66069, 18.01001, 
45.68250, 18.00256, 
45.69942, 18.00023, 
45.71926, 17.99557, 
45.72089, 17.95877, 
45.72999, 17.95551, 
45.73064, 17.93175, 
45.75242, 17.93129, 
45.75827, 17.92104, 
45.76705, 17.91172, 
45.77777, 17.90753, 
45.78751, 17.90427, 
45.79173, 17.90224, 
45.79173, 17.90224, 
45.79058, 17.89794, 
45.78855, 17.89386, 
45.78514, 17.88696, 
45.78206, 17.88133, 
45.78004, 17.87674, 
45.77636, 17.87252, 
45.77462, 17.86620, 
45.77462, 17.86194, 
45.77565, 17.85820, 
45.77746, 17.85565, 
45.78302, 17.85144, 
45.78440, 17.84601, 
45.78461, 17.83753, 
45.78569, 17.83446, 
45.78883, 17.83040, 
45.79079, 17.82999, 
45.79638, 17.83247, 
45.80080, 17.83269, 
45.80441, 17.83208, 
