44.708867	-70.002652
44.677559	-69.996247
44.681312	-69.96023
44.680626	-69.959842
44.679508	-69.960067
44.677768	-69.96131
44.676086	-69.964343
44.675114	-69.964791
44.674389	-69.964629
44.673536	-69.962915
44.673093	-69.961354
44.672082	-69.960182
44.669757	-69.958741
44.667992	-69.958183
44.665427	-69.958647
44.663198	-69.958611
44.660798	-69.95994
44.660571	-69.961169
44.660703	-69.963362
44.662733	-69.965538
44.662979	-69.966402
44.662792	-69.967754
44.662137	-69.968661
44.661292	-69.968736
44.660178	-69.967959
44.658615	-69.967602
44.648028	-69.947075
44.625062	-69.936645
44.604063	-69.927688
44.574655	-69.953554
44.581961	-69.999501
44.589053	-70.039844
44.587278	-70.039505
44.58359	-70.037304
44.57984	-70.039161
44.579452	-70.039673
44.578308	-70.039257
44.578034	-70.039961
44.577485	-70.039769
44.577074	-70.040889
44.573851	-70.040378
44.573096	-70.041114
44.57129	-70.040955
44.570696	-70.042139
44.570239	-70.042299
44.57017	-70.042811
44.568112	-70.043835
44.567426	-70.044507
44.567472	-70.045978
44.56578	-70.045978
44.56514	-70.04681
44.564797	-70.047834
44.563746	-70.048441
44.561962	-70.048698
44.560728	-70.050393
44.560202	-70.050649
44.559516	-70.050137
44.558304	-70.051704
44.557641	-70.051896
44.557207	-70.051577
44.557001	-70.052504
44.555858	-70.054103
44.555103	-70.054359
44.554349	-70.054167
44.552657	-70.054839
44.552657	-70.055734
44.552177	-70.056917
44.55236	-70.057653
44.552039	-70.058037
44.551536	-70.057845
44.549364	-70.059571
44.546712	-70.059059
44.546643	-70.059634
44.546049	-70.059698
44.545957	-70.060434
44.545477	-70.06053
44.544929	-70.060082
44.544677	-70.060658
44.543854	-70.061265
44.543808	-70.061872
44.54207	-70.063311
44.540927	-70.063791
44.540538	-70.064558
44.538801	-70.065421
44.538115	-70.067754
44.537429	-70.067786
44.536262	-70.069033
44.536148	-70.069704
44.535348	-70.070503
44.532558	-70.071078
44.532032	-70.071462
44.530729	-70.071493
44.529814	-70.072196
44.52922	-70.071749
44.517148	-70.047716
44.514076	-70.041116
44.514942	-70.039899
44.513063	-70.039052
44.51148	-70.037905
44.508521	-70.037213
44.507592	-70.035373
44.504387	-70.036855
44.501117	-70.03692
44.500064	-70.037304
44.4996	-70.03916
44.49488	-70.042164
44.494629	-70.042611
44.494423	-70.044304
44.494675	-70.045359
44.493646	-70.045902
44.490857	-70.046094
44.490445	-70.044274
44.489942	-70.044082
44.488936	-70.042549
44.48761	-70.041975
44.485205	-70.04229
44.485497	-70.048677
44.486348	-70.094963
44.487305	-70.129493
44.480255	-70.185509
44.479507	-70.189775
44.47816	-70.200881
44.458933	-70.23878
44.503483	-70.250845
44.50121	-70.269363
44.506238	-70.270558
44.505114	-70.280909
44.540289	-70.289879
44.537945	-70.307642
44.569642	-70.280792
44.583416	-70.369015
44.603242	-70.50212
44.610822	-70.550073
44.627156	-70.510552
44.743036	-70.582479
44.750058	-70.587218
44.79559	-70.614951
44.791958	-70.624512
44.732204	-70.769231
44.750057	-70.770223
44.839997	-70.773963
44.925894	-70.796365
44.925011	-70.804453
44.987198	-70.818071
44.998879	-70.82036
45.000053	-70.820259
45.000479	-70.820756
45.004237	-70.821784
45.014225	-70.823614
45.018561	-70.780077
45.098779	-70.798136
45.227248	-70.825195
45.277682	-70.834384
45.279031	-70.831729
45.284106	-70.830889
45.286941	-70.82979
45.290369	-70.829661
45.290644	-70.829888
45.291146	-70.832318
45.293705	-70.83559
45.294872	-70.832934
45.29565	-70.829664
45.296107	-70.82947
45.29677	-70.827041
45.297982	-70.824871
45.297936	-70.823835
45.297593	-70.823155
45.298988	-70.819398
45.298851	-70.818718
45.297777	-70.817099
45.29812	-70.816224
45.299286	-70.815965
45.3002	-70.814087
45.300977	-70.813893
45.302006	-70.812338
45.304086	-70.81169
45.306029	-70.812144
45.308017	-70.814865
45.308703	-70.814411
45.309915	-70.811885
45.310898	-70.810719
45.311606	-70.808613
45.312795	-70.808937
45.313915	-70.808289
45.319835	-70.807284
45.320452	-70.806312
45.321709	-70.80615
45.322464	-70.807058
45.324795	-70.808191
45.325824	-70.808322
45.327195	-70.807933
45.328041	-70.808646
45.327744	-70.810266
45.327813	-70.812372
45.328544	-70.813766
45.329846	-70.814835
45.330394	-70.816391
45.331149	-70.816845
45.331674	-70.816585
45.332109	-70.817752
45.335057	-70.819049
45.338097	-70.818466
45.339126	-70.819633
45.340109	-70.819828
45.341435	-70.819471
45.344475	-70.817334
45.345641	-70.815486
45.346098	-70.812795
45.347698	-70.810591
45.348338	-70.810138
45.351058	-70.809522
45.351447	-70.809684
45.351835	-70.8115
45.35323	-70.813153
45.354395	-70.813996
45.356544	-70.81445
45.356841	-70.813575
45.356819	-70.811921
45.35739	-70.8103
45.358007	-70.809717
45.359493	-70.809846
45.361436	-70.808744
45.362647	-70.808712
45.363425	-70.807577
45.364567	-70.803005
45.364933	-70.802648
45.366556	-70.802745
45.367379	-70.803491
45.36955	-70.803977
45.370853	-70.804982
45.372133	-70.805047
45.375048	-70.806164
45.376558	-70.806244
45.377266	-70.806698
45.379369	-70.809162
45.383346	-70.812406
45.385334	-70.813119
45.38698	-70.813249
45.389609	-70.815909
45.390294	-70.817499
45.390522	-70.822268
45.391094	-70.824053
45.392031	-70.823955
45.393265	-70.825156
45.395505	-70.823859
45.398408	-70.826033
45.399368	-70.825579
45.400305	-70.825612
45.402088	-70.822725
