# GsakName=Spain
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 43.9933088,35.7499246,3.6051215,-9.5754539
38.2794347,-7.1589604
38.2790416,-7.1562375
38.2788758,-7.1556349
38.2785408,-7.1551714
38.2774726,-7.155044
38.2761873,-7.1556543
38.2759554,-7.1556446
38.2758337,-7.1554073
38.2761075,-7.1543852
38.2761569,-7.1515175
38.2758869,-7.150631
38.2757157,-7.1504691
38.2753811,-7.1505293
38.2747081,-7.1514933
38.2744571,-7.1523652
38.2740806,-7.1530143
38.273571,-7.1534696
38.2727115,-7.1530531
38.2723084,-7.151687
38.2720118,-7.15175
38.2711472,-7.1530188
38.270715,-7.1533776
38.2696273,-7.1533437
38.2688629,-7.1527866
38.2680338,-7.1528399
38.2676231,-7.1526607
38.2674466,-7.1516918
38.2682886,-7.1500158
38.2686347,-7.1498705
38.2691544,-7.1500226
38.2693877,-7.1504857
38.2696958,-7.1504034
38.2702244,-7.1494781
38.2701597,-7.1479571
38.2698517,-7.147434
38.2695551,-7.14709
38.2690112,-7.1468817
38.2687374,-7.1472208
38.2687602,-7.1485868
38.2686568,-7.1487396
38.2684667,-7.1487245
38.2681636,-7.1483006
38.2678308,-7.1472561
38.2676288,-7.147135
38.267088,-7.1475891
38.2664046,-7.1474302
38.265644,-7.1461435
38.2651032,-7.1459391
38.264289,-7.1462343
38.2632847,-7.147241
38.2625281,-7.1471788
38.2627498,-7.1461057
38.2632431,-7.1457197
38.263457,-7.1452125
38.2625775,-7.143888
38.262007,-7.1435323
38.2616869,-7.1430515
38.2612745,-7.1432069
38.2614081,-7.1436729
38.2611932,-7.1440354
38.2608331,-7.143451
38.2604787,-7.1433548
38.2603045,-7.1437913
38.2596931,-7.1436896
38.2597367,-7.1441612
38.2588294,-7.1448356
38.2579525,-7.1452221
38.2573138,-7.1451137
38.2567673,-7.1446618
38.2560647,-7.1432429
38.2555395,-7.1428633
38.255064,-7.1428994
38.2543898,-7.1435411
38.2535383,-7.1438935
38.2527291,-7.1438665
38.251118,-7.14496
38.2502034,-7.1446991
38.2492939,-7.1435953
38.2487971,-7.1434417
38.2475195,-7.1438122
38.2460623,-7.1439639
38.2451424,-7.1434169
38.2441274,-7.143426
38.2429027,-7.1428392
38.2416856,-7.1427481
38.2408409,-7.1430645
38.2402294,-7.1427757
38.237249,-7.1398199
38.2363029,-7.1393063
38.2336591,-7.1386279
38.2274684,-7.1344454
38.2251754,-7.1314692
38.2222085,-7.1292376
38.2185672,-7.1247744
38.2164093,-7.1228861
38.2151955,-7.1211695
38.214656,-7.1199679
38.213577,-7.1189379
38.2115538,-7.1175646
38.2110137,-7.1177084
38.2104399,-7.1174077
38.2098099,-7.1175366
38.2093678,-7.1171012
38.2087692,-7.117243
38.2075597,-7.1170354
38.2069971,-7.1161763
38.2062714,-7.1156394
38.2062687,-7.1152516
38.206744,-7.1147731
38.2068284,-7.1144796
38.2067046,-7.1140572
38.2070253,-7.1135918
38.2070084,-7.1133627
38.2065696,-7.1132338
38.2063671,-7.1127542
38.2059226,-7.1125108
38.204218,-7.1128329
38.2038381,-7.11344
38.2032192,-7.113533
38.2021278,-7.1121513
38.2011545,-7.1118793
38.2007044,-7.1120511
38.2003894,-7.111822
38.2000687,-7.1110416
38.1989941,-7.1105548
38.1982558,-7.1106337
38.1969461,-7.1101753
38.1953551,-7.1103042
38.1949712,-7.1100107
38.19505,-7.1094952
38.1947068,-7.1093306
38.1938571,-7.1099033
38.1935702,-7.1098747
38.1935195,-7.1091945
38.1939809,-7.1083784
38.1938234,-7.1080777
38.1926755,-7.1072043
38.1924561,-7.1072758
38.1923042,-7.1077269
38.1917415,-7.108049
38.191477,-7.1070468
38.1901997,-7.1068177
38.1900816,-7.106968
38.1904642,-7.1073188
38.1900253,-7.1079775
38.1896427,-7.1080133
38.1892524,-7.1075487
38.1888344,-7.1075207
38.1886529,-7.1072478
38.1883064,-7.1071499
38.1882734,-7.1077097
38.1879519,-7.1077054
38.1874341,-7.1056982
38.1873624,-7.1041868
38.187061,-7.1030638
38.1863884,-7.1022859
38.1831745,-7.1012816
38.1812697,-7.1001423
38.178983,-7.0973993
38.1789014,-7.0956412
38.1792213,-7.0946343
38.1792674,-7.0933588
38.1788225,-7.0913502
38.1787292,-7.089579
38.1784343,-7.0889077
38.1770713,-7.0881
38.1762459,-7.0879539
38.1757543,-7.0874592
38.173253,-7.086557
38.1720759,-7.0867123
38.1704344,-7.0863062
38.1689882,-7.0851224
38.1695872,-7.0839597
38.1731192,-7.0803915
38.1749889,-7.0780257
38.1762143,-7.0757237
38.1772073,-7.072549
38.1772862,-7.0707867
38.1776019,-7.0686562
38.1779334,-7.0675925
38.178619,-7.0666262
38.1791363,-7.0661131
38.1798318,-7.065778
38.1812581,-7.0658788
38.1827873,-7.0651713
38.1835903,-7.0653658
38.1848616,-7.0665146
38.1860715,-7.0670054
