# GsakName=Croatia
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 45.6912496,45.6889501,15.3064732,15.3014562
45.6889501,15.3018647
45.6890449,15.3024378
45.6891146,15.3029061
45.6891198,15.3029416
45.689129,15.3030032
45.6891339,15.3032018
45.689187,15.3033548
45.6892719,15.3035919
45.6893839,15.3037605
45.6897411,15.3042511
45.6898583,15.3044426
45.6902045,15.3050324
45.6904338,15.3053314
45.6906414,15.3057372
45.6906907,15.3058126
45.6907266,15.3058675
45.6909398,15.3061893
45.6911852,15.3064732
45.6912496,15.3063972
45.6911963,15.3063205
45.6910844,15.306129
45.6908145,15.3056834
45.6907968,15.3056541
45.690685,15.3054397
45.6905147,15.3051028
45.6904617,15.3049116
45.6904458,15.3048352
45.6903767,15.3046745
45.6902949,15.3044581
45.6901801,15.3041542
45.690146,15.3040618
45.6898667,15.303305
45.6897396,15.3027851
45.6896604,15.3024106
45.6896579,15.3022498
45.6896558,15.3021128
45.6896935,15.3020138
45.6897751,15.3015103
45.689727,15.30151
45.6896629,15.3014562
45.6895243,15.3016049
45.6894858,15.3016462
45.6893591,15.301701
45.6892769,15.3017366
45.6889501,15.3018647
