# GsakName=Netherlands
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 53.7253321,50.7503675,7.2274985,3.0813889
51.2414485,4.0398805
51.2445279,4.0379018
51.2456784,4.0365374
51.2449948,4.0349962
51.2446869,4.0353387
51.2433043,4.0323955
51.2425628,4.0291243
51.2427581,4.0287985
51.2425365,4.0275143
51.2417413,4.0257248
51.2414998,4.0244906
51.2432206,4.0235977
51.2453656,4.0209341
51.2444979,4.0154815
51.2450256,4.0150873
51.2450754,4.014807
51.2440273,4.0110553
51.2420684,4.0062321
51.2418759,4.005693
51.2408662,4.0028443
51.2393835,4.0000096
51.2389091,3.9995574
51.237811,3.9996461
51.237415,3.9977936
51.2373284,3.9965343
51.2368416,3.995281
51.2364394,3.9926532
51.2346887,3.9899828
51.2337152,3.9891646
51.2333028,3.9884351
51.2332365,3.9880425
51.2341595,3.986205
51.2290696,3.9820302
51.228724,3.9811008
51.2274341,3.9807127
51.2256486,3.9793715
51.2253662,3.9789188
51.2250439,3.9777882
51.2250314,3.977745
51.2253634,3.9764847
51.2246745,3.9720116
51.224102,3.9646178
51.2237357,3.9640306
51.2231685,3.9636317
51.2210212,3.9637469
51.2205631,3.9632235
51.2204547,3.9619178
51.2202198,3.9615641
51.2190905,3.9612031
51.2179487,3.9598246
51.2162101,3.9590745
51.2158073,3.9585624
51.2157683,3.9578668
51.2164537,3.9539792
51.2164725,3.9531705
51.2155097,3.9492036
51.215508,3.9466395
51.2147102,3.9426185
51.2136156,3.9431382
51.2118928,3.9359801
51.2144947,3.9333299
51.2172014,3.931495
51.2172886,3.9314358
51.2202604,3.9294186
51.2171063,3.9254499
51.2170032,3.9194513
51.2148381,3.9185272
51.2147331,3.9181693
51.2148855,3.916736
51.2146339,3.9160048
51.2095708,3.9180931
51.2094645,3.9179435
51.2084585,3.9183475
51.2077635,3.9186287
51.2082252,3.9166164
51.2081698,3.9153375
51.2078224,3.9145426
51.2063753,3.9129125
51.2054446,3.9115469
51.203887,3.9049775
51.202612,3.90098
51.2018491,3.9000654
51.2017194,3.8988062
51.2026463,3.896978
51.2033748,3.8950346
51.203497,3.8946643
51.2034356,3.8940821
51.2032632,3.8932539
51.2028249,3.8931989
51.2017648,3.8907206
51.2011616,3.8888645
51.2010103,3.8875209
51.2005161,3.8870366
51.2001818,3.886298
51.2019773,3.8849491
51.2031456,3.8846306
51.2036009,3.8842594
51.2047413,3.8824953
51.206034,3.8796951
51.208013,3.8776257
51.2087007,3.8787572
51.2090424,3.8800977
51.2101672,3.8828476
51.212313,3.8871639
51.2128527,3.8877594
51.2131588,3.8888659
51.2138043,3.8900857
51.2186625,3.8933465
51.2207328,3.891118
51.2213622,3.8904205
51.2230191,3.8884971
51.2227588,3.8881379
51.2210756,3.8835284
51.2209922,3.8826122
51.2204591,3.8814704
51.2192749,3.8778713
51.2162664,3.8701708
51.213515,3.864793
51.2134625,3.8647126
51.2123985,3.8621234
51.2115799,3.8610884
51.2108307,3.8595738
51.2110516,3.8564361
51.2110613,3.8562832
51.2132157,3.8524114
51.2131378,3.8518942
51.2117334,3.8496428
