# GsakName=France
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 43.227,41.2632185,9.8678344,8.2603915
41.8577236,9.6747446
41.8671416,9.6779726
41.8726586,9.6796376
41.8856926,9.6827716
41.8890806,9.6832846
41.9006306,9.6944736
41.9313436,9.7208566
41.9335916,9.7225236
41.9454116,9.7327016
41.9478516,9.7346236
41.9558366,9.7419796
41.9657786,9.7506726
41.9727356,9.7583166
41.9822806,9.7679036
41.9902906,9.7754156
41.9989296,9.7827436
42.0088106,9.7901756
42.0127976,9.7929666
42.0209093,9.7981025
42.0857121,9.826749
42.166667,9.825
42.2248723,9.8678344
42.2411212,9.8474873
42.2624006,9.8307525
42.3644043,9.8015319
42.4593097,9.8173673
42.5613477,9.7888724
42.6249558,9.7815458
42.722934,9.7919101
42.7798644,9.7936001
42.8794947,9.6873463
42.9396327,9.6483013
43.0442921,9.6170179
43.182874,9.5769873
43.1970093,9.5598257
43.2080176,9.5323896
43.2136516,9.5159426
43.2184836,9.4990236
43.2224936,9.4817076
43.2256646,9.4640666
43.227,9.4055
43.2238176,9.3367685
43.2155366,9.3022695
43.2101726,9.2856535
43.2040236,9.2695555
43.1991636,9.2584115
43.1968096,9.2533775
43.1915506,9.2431495
43.1897466,9.2375695
43.1835906,9.2214825
43.1766756,9.2059825
43.1690316,9.1911375
43.1615576,9.1771325
43.1532156,9.1630095
43.1442146,9.1496665
43.1345916,9.1371595
43.1243886,9.1255425
43.1136496,9.1148655
43.1024226,9.1051735
43.0907536,9.0965075
43.0786936,9.0889055
43.0606186,9.0793035
43.0468316,9.0735095
43.0346196,9.0695335
43.0215276,9.0664565
43.0083156,9.0645545
42.9950406,9.0638345
42.9817596,9.0642985
42.9769036,9.0647655
42.9727096,9.0645245
42.9667786,9.0614195
42.9540916,9.0560475
42.9411746,9.0518185
42.9386066,9.0512165
42.9355716,9.0502315
42.9225266,9.0302405
42.9199476,9.0207235
42.9145426,9.0042105
42.9083536,8.9882175
42.9011076,8.9701775
42.8848766,8.9342535
42.8771966,8.9195115
42.8688226,8.9054885
42.8597896,8.8922435
42.8571396,8.8888365
42.8501856,8.8772025
42.8425796,8.8660605
42.8417076,8.8608655
42.8379086,8.8435655
42.8332826,8.8266425
42.8278496,8.8101695
42.8228796,8.7974165
42.8216956,8.7920395
42.8170626,8.7751245
42.8116216,8.7586605
42.8053976,8.7427175
42.7978356,8.7262555
42.7960816,8.7183175
42.7914376,8.7014155
42.7907606,8.6993715
42.7791166,8.6467125
42.7770776,8.6380315
42.7724206,8.6211405
42.7669586,8.6047015
42.7602156,8.5875905
42.7532146,8.5722665
42.7498936,8.5656665
42.7458596,8.5571165
42.7381306,8.5424535
42.7297106,8.5285125
42.7206336,8.5153525
42.7109406,8.5030285
42.7006736,8.4915955
42.6898746,8.4811005
42.6785926,8.4715895
42.6668746,8.4631015
42.6547716,8.4556735
42.6423366,8.4493365
42.6372296,8.4472335
42.6285396,8.4388045
42.6172536,8.4293105
42.6055326,8.4208395
42.5934266,8.4134265
42.5809886,8.4071045
42.5698526,8.4024095
42.5583946,8.3983805
42.5559356,8.3969945
42.5477216,8.3908615
42.5277406,8.3585445
42.5244736,8.3533945
42.5153776,8.3403025
42.5056656,8.3280475
42.4953806,8.3166795
42.4845656,8.3062495
42.4732686,8.2968015
42.4615386,8.2883745
42.4494236,8.2810045
42.4369786,8.2747225
42.4242546,8.2695565
42.4113076,8.2655255
42.3981936,8.2626475
42.3849676,8.2609335
42.3716866,8.2603915
42.3655326,8.2605375
42.2298946,8.2665155
42.2187786,8.2674155
42.2076536,8.2690145
42.2031076,8.2699045
42.1166046,8.2881585
41.9523866,8.3185835
41.8829176,8.3147265
41.8741536,8.3144935
41.8608746,8.3151055
41.8476536,8.3168785
41.8345476,8.3198025
41.8216126,8.3238645
41.8091736,8.3289255
41.6712776,8.3913775
41.6585766,8.3977545
41.6464766,8.4050775
41.6398566,8.4096395
41.4564586,8.5413175
41.4513596,8.5450925
41.4400686,8.5544005
41.4292586,8.5646675
41.4189756,8.5758485
41.4092646,8.5878955
41.4016146,8.5985925
41.3012666,8.7464565
41.2928016,8.7600365
41.2850216,8.7743185
41.2779616,8.7892415
41.2716506,8.8047415
41.2632185,8.8378973
41.2933986,8.998596
41.3122048,9.0987702
41.3191667,9.1358611
41.2928333,9.2708333
41.3371669,9.3175005
41.4075,9.451
41.4346667,9.6316667
41.4667986,9.6203286
41.4800826,9.6286986
41.4924536,9.6351506
41.5051156,9.6405146
41.5180146,9.6447676
41.5310946,9.6478906
41.5442996,9.6498696
41.6074236,9.6551076
41.6147816,9.6580826
41.6276796,9.6623456
41.6407596,9.6654776
41.6610066,9.6688706
41.6713636,9.6722326
41.6851436,9.6755526
41.6983486,9.6775416
41.7116226,9.6783746
41.7249086,9.6780466
41.7264616,9.6778726
41.7394356,9.6787536
41.7462096,9.6786756
41.7516056,9.6794896
41.7648796,9.6803236
41.7781666,9.6799966
41.7914076,9.6785086
41.8010336,9.6765726
41.8110826,9.6777026
41.8202526,9.6781536
41.8335386,9.6778256
41.8467806,9.6763366
41.8520906,9.6753716
41.8577236,9.6747446
