# GsakName=Ireland
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 55.636,51.222,-5.0777816,-11.0133698
55.4149759,-6.7442693
55.418,-6.7559281
55.422,-6.7665937
55.425,-6.7751902
55.429,-6.7875986
55.432,-6.7977552
55.435,-6.8088086
55.438,-6.820981
55.441,-6.8346124
55.443,-6.8447759
55.449,-6.8670602
55.45,-6.8690224
55.46,-6.8708399
55.468,-6.8729449
55.478,-6.8764079
55.486,-6.8798618
55.496,-6.8850649
55.504,-6.8899654
55.512,-6.8955541
55.52,-6.9018677
55.528,-6.9089506
55.536,-6.9168572
55.544,-6.9256539
55.551,-6.934146
55.558,-6.9434514
55.565,-6.9536557
55.572,-6.9648668
55.578,-6.9753822
55.583,-6.9848689
55.587,-6.9929911
55.591,-7.0016437
55.595,-7.0108927
55.599,-7.0208209
55.603,-7.0315355
55.607,-7.0431789
55.61,-7.0526368
55.613,-7.06284
55.616,-7.0739441
55.619,-7.0861725
55.621,-7.0951104
55.623,-7.1048452
55.625,-7.1155986
55.627,-7.127724
55.629,-7.1418536
55.63,-7.1489781
55.632,-7.1645381
55.633,-7.1738609
55.634,-7.1849518
55.635,-7.1994275
55.636,-7.2305369
55.636,-7.2427895
55.635,-7.2738988
55.634,-7.2883746
55.633,-7.2994655
55.631,-7.3169741
55.629,-7.3311044
55.627,-7.3432305
55.625,-7.3539845
55.622,-7.3682779
55.619,-7.3809494
55.615,-7.3959918
55.61,-7.4125762
55.604,-7.4306838
55.598,-7.4467666
55.592,-7.4611393
55.586,-7.4741234
55.579,-7.4878123
55.571,-7.5018378
55.57,-7.5044591
55.567,-7.5187327
55.564,-7.5313865
55.56,-7.5464772
55.556,-7.5602535
55.552,-7.5727019
55.546,-7.5898597
55.541,-7.6028514
55.536,-7.6147033
55.529,-7.6297827
55.523,-7.6415856
55.516,-7.6541024
55.509,-7.6654515
55.502,-7.6757775
55.494,-7.686468
55.486,-7.6960972
55.477,-7.7057863
55.476,-7.7102387
