# GsakName=Austria
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 49.0205304,46.3722761,17.160776,9.5307265
47.5679897,11.6007383
47.5664573,11.5999027
47.5656323,11.5984195
47.5646742,11.5975591
47.5635475,11.5972174
47.5632908,11.5957449
47.5630324,11.5951723
47.5624652,11.5948163
47.561872,11.5940492
47.5617096,11.5931353
47.5609168,11.592374
47.5606758,11.591873
47.5607036,11.5915565
47.5599713,11.590869
47.5595408,11.5900862
47.5591392,11.5900178
47.5581336,11.5889435
47.5581069,11.5889141
47.5580464,11.5888454
47.5572353,11.5885657
47.5569506,11.5882467
47.5567324,11.5882934
47.5564378,11.5878619
47.5547196,11.5868807
47.5534598,11.5884914
47.5530121,11.5884534
47.552195,11.5889063
47.5517968,11.589651
47.5509937,11.5895784
47.5503642,11.5891032
47.5494362,11.5891313
47.5489819,11.5885689
47.5473422,11.5876356
47.5462164,11.5866098
47.5458816,11.5859639
47.5454823,11.5857454
47.541816,11.5859317
47.5409103,11.5863224
47.5392097,11.5875498
47.5314789,11.5878637
47.5313233,11.5886561
47.530484,11.5879071
47.5254507,11.5881089
47.5248322,11.5868936
47.5239554,11.5861837
47.5227155,11.5838681
47.5226749,11.5835046
47.5223069,11.5830682
47.5219281,11.5818148
47.5210443,11.5802554
47.521037,11.5797808
47.5206844,11.5786619
47.5204811,11.5784484
47.5202222,11.5773109
47.5171429,11.5756128
47.5145064,11.5724166
47.5136127,11.568776
47.5140608,11.5620859
47.5122577,11.5529003
47.5133805,11.5517996
47.5128614,11.5503361
47.5124115,11.5480489
47.5118307,11.5449899
47.5100072,11.5413265
47.5095301,11.5396959
47.5095669,11.5386218
47.5097737,11.53791
47.509193,11.5360895
47.5088714,11.5337173
47.5089859,11.5322445
47.5091889,11.5318105
47.5090993,11.5303306
47.509434,11.5285603
47.5092826,11.5278043
47.5093105,11.5261646
47.5098867,11.5242111
47.5098589,11.5219721
47.5110024,11.5186116
47.5063605,11.5125354
47.5062008,11.5097824
47.5061653,11.5091852
47.5047271,11.5056645
47.5067702,11.5022465
47.5071301,11.4996279
47.5073404,11.4990692
47.5074208,11.4974541
47.5072553,11.496304
47.5074158,11.4943528
47.5069875,11.493306
47.5066931,11.4912649
47.5070775,11.4894772
47.5077847,11.4882584
47.5090036,11.487603
47.5088029,11.4855259
47.5092709,11.4811733
47.5086787,11.4744902
47.5088582,11.4677731
47.5084399,11.4662885
47.5084309,11.4662328
47.5084522,11.4649187
47.5087294,11.46434
47.5088826,11.4628929
47.5086098,11.4612805
47.5083217,11.460565
47.508671,11.4597615
47.5090634,11.4594065
47.50908,11.4591155
47.5089477,11.4586645
47.5086007,11.4582697
47.5083935,11.457365
47.5084798,11.4568544
47.508708,11.4566638
47.5089679,11.4559183
47.5086838,11.4554787
47.5087035,11.4541959
47.5084254,11.4535211
47.508173,11.4520868
47.5076304,11.4511979
47.507301,11.4496416
47.5073556,11.4495476
47.5085406,11.4486272
47.5091422,11.4484899
47.5095338,11.4480947
47.5103965,11.4479037
47.5113271,11.4459415
47.5127418,11.4447874
47.5129799,11.4442973
47.5137685,11.4440387
47.5142248,11.4431591
47.5154225,11.4427446
47.5157823,11.4421964
47.516734,11.442389
47.5170549,11.4421091
47.517917,11.44209
47.5166678,11.4403022
47.5164876,11.4393466
47.5157344,11.4381427
47.5159638,11.4372032
47.5138859,11.4331652
47.5135023,11.4327517
47.5128984,11.4326517
47.5124239,11.4319085
47.5119366,11.4315419
47.5115263,11.4306902
47.5109792,11.4304474
47.510389,11.4293339
47.5103372,11.4287751
47.5092443,11.4273483
47.5087894,11.4264344
47.5088023,11.4256138
47.5085567,11.4253158
47.5078548,11.4251721
47.5071303,11.4232051
47.5067575,11.4230002
47.5063237,11.4218866
47.5059167,11.4216849
47.5050183,11.4219434
47.5045612,11.420971
47.5034947,11.4205505
47.5032886,11.4189375
47.5027453,11.4181392
47.5024644,11.418132
47.5022682,11.4166252
47.5019597,11.4166396
47.501638,11.4162334
47.500791,11.4162288
47.4997794,11.4146389
47.4996221,11.4139116
47.4988685,11.4130615
47.4984729,11.4130172
47.497822,11.4123425
47.4975419,11.4123976
47.4954804,11.4115797
47.4951104,11.411151
