# GsakName=Montenegro
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 43.558844,41.7495999,20.3638002,18.4334249
43.004728,20.0538233
43.0019086,20.0571645
42.999337,20.0582596
42.9946787,20.0594176
42.9925612,20.063418
42.9908671,20.0682605
42.9914447,20.0722609
42.9914832,20.0758929
42.9907131,20.079788
42.9891258,20.0835085
42.9861944,20.0871787
42.9788615,20.0889778
42.9756548,20.0903458
42.9750067,20.0937326
42.9732208,20.0956516
42.9714337,20.0968168
42.9713414,20.0991467
42.9717111,20.1012101
42.972543,20.1033155
42.9725738,20.1054631
42.9722041,20.108495
42.97091,20.1116953
42.9633468,20.1218758
42.9653945,20.1243702
42.9669968,20.1251282
42.9680137,20.1269389
42.9681677,20.1282864
42.969277,20.1318236
42.9714954,20.1335922
42.9760245,20.136582
42.9800603,20.1377189
42.9818779,20.1395296
42.9833566,20.1418878
42.9885316,20.1471935
42.9895481,20.1504781
42.9896693,20.1526313
42.9893325,20.1549838
42.9881312,20.1575103
42.9840035,20.1596158
42.9817547,20.1603738
42.9747613,20.1580999
42.9728511,20.1594895
42.9724814,20.1691747
42.9700998,20.1753302
42.9652852,20.1809845
42.9595475,20.1918133
42.9564404,20.2003543
42.956841,20.2081024
42.9560973,20.2118299
42.9528345,20.2163979
42.9480259,20.2198488
42.9457145,20.2233039
42.94405,20.2268411
42.9421388,20.2346734
42.9395494,20.2423373
42.9392209,20.2503822
42.9363214,20.2614404
42.9322365,20.2678621
42.9305022,20.2744943
42.9277658,20.2808107
42.9281512,20.2875482
42.9244897,20.2930225
42.9219844,20.2971808
42.919654,20.3029643
42.9185538,20.3098662
42.9156627,20.3169195
42.9139665,20.3203409
42.9143134,20.3265521
42.9131748,20.3321404
42.9103041,20.3360267
42.9099572,20.341922
42.9106897,20.3451328
42.8990459,20.3492385
42.8956911,20.3491332
42.890138,20.3456066
42.881145,20.346843
42.8765617,20.3460803
42.8730514,20.3438169
42.8686151,20.3422905
42.8644534,20.3442805
42.8534134,20.3482384
42.851291,20.3474489
42.8462356,20.3483963
42.8433025,20.350765
42.8422991,20.3520809
42.8417433,20.3538611
42.8387869,20.3542916
42.8367798,20.354818
42.834696,20.3574439
42.8338076,20.3593974
42.8323332,20.3638002
42.8304171,20.3242721
42.8286253,20.3182984
42.8139695,20.2694428
42.7999439,20.2968063
42.7840718,20.2834167
42.7807353,20.2625251
42.7654231,20.262474
42.763627,20.231142
42.7583372,20.1870295
42.7671005,20.1712804
42.7695312,20.1463321
42.7725139,20.1193576
42.7754648,20.0731007
42.7742041,20.0587153
42.7621165,20.0331476
42.7367473,20.0185549
42.706482,20.0294953
42.6824002,20.0677996
42.6801236,20.083386
42.6684538,20.0883565
42.6660301,20.0936171
42.6537213,20.1053901
42.6335241,20.0843736
42.6298934,20.0887948
42.6190512,20.081395
42.6021898,20.0732127
42.5840501,20.0708431
42.5797214,20.0702781
42.5625685,20.0651831
42.559208,20.0563423
42.558652,20.0556271
42.5543291,20.0527689
42.5519653,20.0509668
42.5511647,20.0506102
42.55044,20.0500155
42.5500035,20.0489951
42.5487168,20.0416672
42.5468538,20.036668
42.5454223,20.0307124
42.5451422,20.0297951
42.5444697,20.0284889
42.54387,20.0266022
42.5436903,20.0222625
42.5437328,20.0181276
42.543489,20.0169202
42.5430158,20.0161903
42.5424069,20.0155152
42.5415859,20.0150541
42.5405905,20.0146748
42.5393639,20.0145625
42.5377068,20.0138776
42.5364999,20.0137913
42.5349508,20.0146318
42.5337482,20.0150457
42.5312404,20.015132
42.5282233,20.0149424
42.526954,20.0143832
42.5261642,20.0130267
42.5258925,20.0125277
42.5257095,20.0121915
42.5253972,20.0120648
42.5239026,20.0121978
42.5228307,20.0119778
42.5207369,20.010563
42.5189941,20.0090042
42.517041,20.0081138
42.5141441,20.0083176
42.5125488,20.0077997
42.5095603,20.0041624
42.5089474,20.0030405
42.5102172,19.9991778
42.5104436,19.997093
42.5107014,19.9963408
42.5119377,19.9947922
42.5121299,19.9893243
42.5120876,19.9845433
42.5123207,19.9837263
42.5130548,19.9824783
42.5132404,19.9817272
42.5131521,19.979907
42.5119927,19.9745021
42.5121968,19.9731326
42.5121584,19.9715393
42.5109382,19.9694776
42.5104192,19.9678922
42.5101167,19.9663359
42.5102849,19.9636659
42.5112895,19.9612197
42.5110475,19.9583937
42.5114665,19.9568905
42.5112016,19.9541951
42.5112633,19.9530556
42.5115697,19.9523999
42.5122826,19.9515097
42.5130715,19.9510411
42.5134758,19.950579
42.5143162,19.9478649
42.5147191,19.9472401
42.5180525,19.9435811
42.5183327,19.942698
42.5183676,19.941266
42.5182901,19.9406818
42.5164327,19.9373625
42.5159066,19.9350618
42.5155685,19.9323024
42.5147138,19.9308532
42.5129352,19.9257114
42.5119135,19.9240567
42.5116591,19.9225648
42.5092525,19.9196787
42.5083021,19.9182964
42.5077867,19.9171669
42.5077421,19.9160702
42.5071897,19.9135753
42.5068258,19.9106868
42.5070404,19.9079835
42.5075292,19.9063161
42.5068342,19.9065234
42.5042252,19.9051378
42.5020328,19.9045906
42.4981808,19.9047253
42.4956761,19.9054394
42.4953321,19.9050909
42.4944821,19.9025175
42.4941102,19.9019922
42.493715,19.9017686
42.4925761,19.9018772
42.4913154,19.9026775
42.4903868,19.9028532
42.4895825,19.9009529
42.4886865,19.8998608
42.4875978,19.8997381
42.4849281,19.8987037
42.4847392,19.8981398
42.4847559,19.8971469
42.4851708,19.8953317
42.4859096,19.8945033
42.4868758,19.8941495
42.4872836,19.8934437
42.487984,19.8927046
42.4891105,19.8899726
42.4900259,19.888432
42.4915821,19.8870877
42.4937955,19.885648
42.494608,19.8839036
42.4952149,19.8816414
42.4958031,19.8801595
42.4958342,19.8779784
42.4953475,19.8764448
42.4946443,19.8755533
42.4937939,19.8751922
42.4905605,19.8754806
42.4901996,19.8747603
42.4899773,19.8735153
42.4894127,19.8728989
42.4887857,19.8726644
42.4876181,19.8727668
42.4867425,19.871935
42.4852315,19.8723366
42.4847116,19.8721504
42.4838975,19.8702256
42.482878,19.8683413
42.4825134,19.8680219
42.4816222,19.8680543
42.4814883,19.86791
42.4811069,19.8646738
42.4823705,19.8621086
42.4831304,19.8609866
42.4837023,19.8588125
42.4841197,19.8583812
42.4838763,19.8569351
42.4841283,19.8556267
42.48413,19.8545836
42.4838311,19.8536112
42.4830963,19.8531991
42.482047,19.8530879
42.4801989,19.850898
42.4791537,19.8499882
42.4785914,19.8491837
42.4783686,19.8473952
42.4785332,19.8457951
42.4796722,19.8406447
42.4794417,19.8392963
42.4787069,19.8381203
42.4785807,19.8375522
42.4786411,19.8363778
42.4769315,19.8369798
42.4739845,19.8384009
42.4726217,19.8382631
42.4721599,19.8378643
42.4709088,19.8356714
42.468826,19.834438
42.4684243,19.8340382
42.4685466,19.8339011
42.4683078,19.8334422
42.4682605,19.8323514
42.4678955,19.8319997
42.4664328,19.8315218
42.4663462,19.8312953
42.4663866,19.8310995
42.4702951,19.817156
42.4708574,19.8144406
42.4721728,19.8114434
42.4726336,19.8094141
42.4733094,19.8083585
42.473442,19.8072153
42.4740472,19.8063238
42.4752378,19.805268
42.476055,19.8039162
42.4776149,19.8033162
42.4778405,19.8030022
42.4781243,19.8013346
42.4788069,19.7990615
42.4802417,19.7957258
42.481351,19.7926838
42.4821801,19.7913315
42.4831117,19.7905639
42.4911727,19.7854161
42.4935195,19.7832458
42.4962676,19.781328
42.4967074,19.7807652
42.4983753,19.7756142
42.4989498,19.7741358
42.5,19.7720906
42.5003702,19.7703999
42.5016179,19.7665471
42.5021531,19.7659151
42.5091229,19.7610466
42.5108175,19.761088
42.5137475,19.7616164
42.514417,19.7613378
42.5155979,19.7604045
42.5180074,19.7603569
42.5207159,19.7596388
42.522027,19.759082
42.5233478,19.7582937
42.5242221,19.757518
42.5259075,19.7565935
42.5264535,19.7552555
42.5279176,19.7535494
42.5286403,19.7530041
42.5298972,19.7526189
42.5311722,19.7526125
42.5319857,19.752862
42.5324183,19.7527017
42.5352523,19.7504646
42.536025,19.7493683
42.5364778,19.7480596
42.5366863,19.7478461
42.5383524,19.7473745
42.539942,19.74622
42.5416775,19.7458182
42.5425499,19.7446209
42.5450672,19.7434857
42.5475893,19.7443737
42.5484463,19.7456317
42.5493446,19.7485152
42.5505628,19.7496624
42.5510272,19.7498428
42.551755,19.7497714
42.5535853,19.7492986
42.5542716,19.749495
42.5558778,19.7490266
42.5574954,19.7496013
42.5590564,19.7504644
42.5625193,19.7535271
42.5643043,19.7540417
42.5646959,19.753977
42.5657534,19.753292
42.5674377,19.7535414
42.5690449,19.7531679
42.5703994,19.7514523
42.5711558,19.750147
42.5717908,19.7494466
42.5730977,19.7485145
42.5733266,19.7480753
42.5751195,19.7482336
42.5772219,19.7521767
42.5774726,19.7533292
42.5780321,19.7532422
42.5787058,19.7522768
42.5794824,19.7515402
42.5815987,19.7515929
42.5814974,19.7538721
42.5810961,19.7556259
42.5800247,19.7575557
42.5799847,19.7590366
42.5804245,19.7595403
42.5824529,19.7605248
42.5832098,19.761753
42.5835096,19.7638095
42.5835631,19.7652584
42.5832697,19.7673247
42.5828268,19.7677116
42.5819934,19.7694512
42.5822877,19.7702671
42.5819068,19.7713622
42.581912,19.7718454
42.5815604,19.7723847
42.5803151,19.7743661
42.5815524,19.7749218
42.5818227,19.7749742
42.5824822,19.775097
42.5828293,19.7746184
42.5836669,19.7750829
42.5842239,19.7760481
42.5856392,19.775953
42.5863615,19.7761072
42.5868278,19.7755596
42.5877218,19.7755084
42.5891311,19.7748413
42.5897583,19.7754012
42.591029,19.7757129
42.5917935,19.7755036
42.5922158,19.7752844
42.5927472,19.7738603
42.5947952,19.7725073
42.5960875,19.7725156
42.5976508,19.7699939
42.5977105,19.7686125
42.5982699,19.7674906
42.5990325,19.7667686
42.6011045,19.7654994
42.6045068,19.7630082
42.6059098,19.7617684
42.6079134,19.7609206
42.6104688,19.7604585
42.6122083,19.7558784
42.6135055,19.7517783
42.6140265,19.7517006
42.6193092,19.7535732
42.6201502,19.7532196
42.6214541,19.752015
42.6230082,19.7509736
42.6248886,19.7502288
42.6283036,19.7497544
42.629856,19.7508348
42.6310624,19.7520905
42.6321056,19.7543264
42.633753,19.7572913
42.6343244,19.7572799
42.6371193,19.756079
42.6378573,19.7553906
42.640001,19.7514403
42.6402344,19.7500545
42.6407389,19.748513
42.6408666,19.7463248
42.6413322,19.742831
42.6426268,19.7383638
42.643719,19.7374052
42.6458233,19.737841
42.6472388,19.7373291
42.6482787,19.7371941
42.6499647,19.7362489
42.6510454,19.7352476
42.6518998,19.735048
42.6535433,19.7352064
42.6547258,19.734294
42.6568959,19.7330882
42.6600034,19.7279765
42.6604498,19.7276386
42.6611669,19.7275066
42.6605671,19.7263276
42.6610501,19.7235747
42.6604613,19.7225853
42.6596341,19.7199957
42.6582951,19.7179551
42.6575335,19.7144441
42.6566332,19.7143103
42.6560771,19.7133857
42.6557745,19.7121833
42.6556631,19.7108359
42.6549261,19.7081084
42.6546302,19.7060683
42.6558138,19.7042805
42.6555295,19.7040412
42.653104,19.7038739
42.6525384,19.7035374
42.6516181,19.701641
42.6511073,19.7000397
42.6506192,19.6994621
42.6496661,19.6989161
42.6489114,19.6988883
42.648368,19.6990955
42.6472578,19.7002722
42.644948,19.7000166
42.6445961,19.6992437
42.6433195,19.698579
42.6424945,19.6979148
42.6419232,19.6971436
42.6412671,19.6941566
42.6399444,19.693269
42.6378988,19.6900317
42.6379831,19.6891208
42.6389641,19.6870256
42.6374888,19.6863638
42.6361789,19.6864011
42.6349611,19.6855014
42.6340192,19.6851246
42.6334065,19.6846864
42.6329193,19.6840561
42.6314181,19.6833047
42.6301768,19.6815997
42.6281882,19.679951
42.6278835,19.6772345
42.6283531,19.6737371
42.6295807,19.6722366
42.6313195,19.6672796
42.6296355,19.6648082
42.6282099,19.6621951
42.6271597,19.6614321
42.621506,19.6563288
42.620036,19.655049
42.6136853,19.6494036
42.6008827,19.6369396
42.5932419,19.6273479
42.5929167,19.6277513
42.5913354,19.6264235
42.5867796,19.621703
42.5852735,19.6197275
42.5806804,19.6156671
42.5783265,19.6129662
42.5754547,19.6101542
42.5743366,19.6100062
42.5735566,19.6101316
42.5700609,19.6120539
42.5690562,19.6120546
42.5653918,19.6107235
42.5638651,19.6097639
42.5622724,19.6099288
42.5614664,19.6102747
42.5607398,19.6108523
42.5598124,19.6119743
42.5535402,19.6137799
42.5514985,19.6146918
42.5494269,19.614824
42.5483074,19.6158852
42.5476911,19.6161576
42.5445824,19.6149309
42.5440445,19.6152882
42.5431017,19.6164533
42.542546,19.6175051
42.5394713,19.6124996
42.539228,19.6113881
42.5390947,19.6095992
42.5378321,19.6054391
42.5358316,19.6074913
42.5355454,19.6075624
42.5347692,19.6050061
42.5328136,19.6041862
42.5318961,19.6034943
42.5309189,19.6027104
42.5302829,19.601559
42.527165,19.5930811
42.5241924,19.5858365
42.5139194,19.5619912
42.5012077,19.5629291
42.5000654,19.5621354
42.499499,19.5614304
42.4932209,19.5575399
42.4916613,19.5562096
42.4896437,19.5548126
42.4883765,19.5535462
42.4870706,19.5526999
42.4868566,19.552344
42.4870825,19.5491171
42.4869601,19.5484755
42.4866114,19.5480197
42.485901,19.5475722
42.484621,19.5472667
42.4833424,19.5466963
42.4810801,19.5455374
42.4777958,19.543158
42.476002,19.5413958
42.4716065,19.5385793
42.4687499,19.5371255
42.4657167,19.5349238
42.4606292,19.5328484
42.4596682,19.5321752
42.4584928,19.5311206
42.4578001,19.5301786
42.4566122,19.5281455
42.4534875,19.5236333
42.4484524,19.5185112
42.4470793,19.5181275
42.4464142,19.5182462
42.4459215,19.5184381
42.4446226,19.5196278
42.4439197,19.5197731
42.4427364,19.519595
42.4417525,19.5180423
42.4411215,19.5163831
42.4393951,19.5095731
42.4390974,19.508653
42.4383761,19.5073824
42.4379713,19.5049317
42.4375366,19.5037316
42.4372269,19.5033527
42.4358042,19.5037986
42.4344118,19.5036514
42.4331401,19.5022099
42.4327455,19.5011635
42.4329534,19.4995876
42.4316829,19.49852
42.4273545,19.4980724
42.4234587,19.4982196
42.4234524,19.4972057
42.4241093,19.4966001
42.4243094,19.4951655
42.4237167,19.494694
42.4237845,19.4940496
42.4242435,19.4931327
42.424055,19.492574
42.4161524,19.4893478
42.4140835,19.4884299
42.4121588,19.4875932
42.4108171,19.4873101
42.4062943,19.4827056
42.4049927,19.4805007
42.4042006,19.4794268
42.403524,19.4788546
42.3989483,19.4773626
42.3975165,19.4761572
42.3955656,19.475528
42.3951734,19.4752853
42.3942575,19.4731007
42.3920072,19.4723567
42.3917056,19.4719017
42.3911354,19.4699821
42.3904512,19.4686033
42.3895438,19.4682261
42.3893832,19.4678517
42.3893718,19.4658346
42.3885576,19.4631225
42.3860653,19.4579587
42.3843108,19.4536099
42.3847104,19.4520871
42.384895,19.4507798
42.3848777,19.4496513
42.3852067,19.4475209
42.3850424,19.4468735
42.3834717,19.4434871
42.3826287,19.4409865
42.3821991,19.4402827
42.381479,19.4383109
42.3808057,19.4368567
42.3777003,19.4327526
42.3750592,19.4304986
42.374171,19.4292602
42.3734104,19.4271152
42.3717558,19.4252797
42.3707933,19.4254298
42.368852,19.424554
42.3681862,19.4233673
42.3676012,19.4226887
42.366882,19.4224336
42.3658258,19.4225651
42.3646553,19.4223003
42.3627968,19.4227042
42.3614803,19.4231362
42.3593346,19.4243661
42.3564131,19.4232457
42.355295,19.4222655
42.3546264,19.4211691
42.3524673,19.4166569
42.3510598,19.413878
42.3508552,19.4137152
42.3347858,19.4167173
42.332829,19.4173771
42.3304009,19.419535
42.3297095,19.4201585
42.3296593,19.4242184
42.3272505,19.4255521
42.312074,19.4073802
42.291468,19.387828
42.2822932,19.384038
42.2698168,19.3767773
42.2392404,19.3517233
42.1789908,19.2839943
42.1019187,19.402968
42.0793579,19.3895378
42.0776541,19.3859726
42.0752221,19.3812707
42.0722841,19.3784451
42.0663657,19.3787908
42.0643311,19.3786475
42.0630595,19.3780796
42.061617,19.3774354
42.0600156,19.377125
42.0573525,19.3777
42.0560178,19.377773
42.0533001,19.3784669
42.0522991,19.3795456
42.0520094,19.379592
42.0491564,19.377012
42.0475796,19.3763891
42.0460559,19.3754137
42.0461018,19.3745544
42.0450542,19.3743861
42.0441176,19.373864
42.0426835,19.3735303
42.0402638,19.3721091
42.0394285,19.3718926
42.0370251,19.3705268
42.0361537,19.3702637
42.0355165,19.37028
42.0333787,19.3718566
42.0328661,19.3719173
42.0323276,19.3709083
42.0310734,19.3698702
42.0300478,19.3699677
42.0293828,19.3692713
42.0288324,19.3691665
42.0282023,19.369682
42.0277958,19.3697399
42.025712,19.3698188
42.0245738,19.3694675
42.0240812,19.369694
42.023414,19.3725882
42.0227148,19.3732242
42.0220808,19.3732642
42.0210658,19.3728621
42.020537,19.3717818
42.0201623,19.3715774
42.0191684,19.3714126
42.017351,19.3718631
42.014662,19.3717164
42.0140879,19.3711843
42.0119347,19.3726655
42.0102235,19.3731133
42.0093188,19.3729937
42.0081192,19.3733096
42.0072158,19.373285
42.0055711,19.3739376
42.0047539,19.3740133
42.0044738,19.3744599
42.0041969,19.3756065
42.0031752,19.3775391
42.0024284,19.3793906
42.0020091,19.3799936
42.0014657,19.3801938
41.9999689,19.3799572
41.9985179,19.3790372
41.9979717,19.3789698
41.9976883,19.3790151
41.9973398,19.3792703
41.9975653,19.3802198
41.9974964,19.3807094
41.9962222,19.3824483
41.9958562,19.3825394
41.9907277,19.3811071
41.9893321,19.3809596
41.9878481,19.3809769
41.9866918,19.3815535
41.9855748,19.3818257
41.9844772,19.3813251
41.979004,19.376906
41.9781052,19.3765428
41.9764203,19.3762809
41.9755404,19.3761813
41.9745025,19.3763711
41.9738144,19.3769778
41.9701457,19.384051
41.9686202,19.386507
41.9668615,19.3885422
41.966363,19.3886361
41.965294,19.3878976
41.9633751,19.3860772
41.962272,19.3845708
41.9614561,19.3825602
41.9613877,19.3787838
41.9604603,19.3701335
41.9604176,19.363689
41.9602198,19.3589746
41.9593316,19.3550132
41.9587458,19.3537113
41.9578544,19.3524027
41.9562214,19.3513547
41.954608,19.3509948
41.953192,19.3515638
41.9514987,19.3517167
41.9451708,19.3501972
41.9442048,19.3501829
41.942073,19.35043
41.9394526,19.3518737
41.935853,19.3566622
41.933208,19.3617431
41.9302203,19.3671701
41.9294062,19.368392
41.928915,19.3689477
41.9259782,19.3711233
41.9242014,19.3717178
41.9234407,19.3717372
41.9224737,19.3713632
41.9201162,19.3695235
41.9184981,19.3669445
41.9174895,19.3648085
41.917028,19.3633137
41.9159615,19.3569264
41.9156705,19.3560292
41.9147333,19.3507137
41.9140022,19.3477084
41.913292,19.3460945
41.9119703,19.3443081
41.911071,19.3436617
41.9097966,19.3429832
41.9069098,19.3425917
41.9055241,19.3429468
41.9048542,19.3433366
41.9033169,19.3457806
41.9026644,19.3472868
41.9005558,19.3534937
41.8989573,19.3642015
41.8984601,19.3651577
41.897741,19.3660455
41.8952601,19.3674049
41.8922104,19.368121
41.8897251,19.368468
41.8890741,19.3686958
41.8885732,19.3691123
41.8876019,19.3711374
41.8871564,19.3735337
41.8872382,19.3763277
41.8869694,19.3794941
41.8865806,19.380401
41.8854988,19.3815406
41.8844608,19.3814753
41.882645,19.3805114
41.8769823,19.3757459
41.8755898,19.3749993
41.8743933,19.374979
41.8728651,19.3744935
41.8705734,19.3743094
41.8635631,19.3750198
41.8592108,19.3740084
41.8577505,19.3731405
41.8522785,19.3732431
41.8509213,19.3732394
41.850691,19.3747127
41.8498223,19.3755112
41.8492724,19.3766101
41.8487279,19.3772655
41.8487295,19.3777368
41.8481366,19.3778799
41.8478825,19.3770738
41.8478822,19.3766362
41.7495999,19.2643527
41.8635626,18.928472
41.9529619,18.876182
42.1209032,18.6486499
42.2108936,18.4641397
42.2166868,18.4521209
42.2506117,18.4702643
42.3749298,18.5313022
42.3913325,18.5400594
42.4141571,18.5285237
42.4204471,18.5250442
42.4212023,18.523002
42.4217538,18.5220923
42.4228745,18.5209717
42.4265987,18.5163768
42.4281077,18.512733
42.4301428,18.5091588
42.4309877,18.5068574
42.4315835,18.5057007
42.4369948,18.4988931
42.4397539,18.4958203
42.4416007,18.4935346
42.4429022,18.4924781
42.4466088,18.4903694
42.4493669,18.4872685
42.451932,18.4832164
42.4536404,18.4818067
42.4588195,18.4783607
42.4640867,18.4743648
42.4653825,18.4727544
42.4666949,18.4703865
42.4676243,18.4677748
42.4695178,18.4647949
42.4712901,18.461523
42.4727148,18.4573754
42.4722323,18.455064
42.4746502,18.4498902
42.4757925,18.4489656
42.4775983,18.4474334
42.479007,18.445691
42.4810437,18.4427012
42.4821983,18.4400358
42.4838924,18.434011
42.484149,18.4337618
42.4863612,18.4365587
42.4881098,18.4381593
42.4886407,18.4381465
42.4898281,18.4373414
42.4904281,18.4374905
42.4909809,18.4373116
42.4914553,18.4378057
42.4937451,18.4381806
42.4947786,18.438564
42.4961963,18.4396548
42.4976368,18.4393265
42.4978787,18.4396077
42.4994836,18.4401104
42.5000955,18.4405012
42.5019355,18.4405737
42.5045704,18.4427164
42.5069536,18.4442658
42.509877,18.4449811
42.5115448,18.4429423
42.5135542,18.4424287
42.5149228,18.441046
42.5153591,18.4386347
42.5211099,18.4334249
42.5238038,18.4340929
42.5256381,18.4362262
42.5269483,18.4362657
42.5275888,18.4370558
42.5286951,18.4364632
42.530881,18.4360455
42.5345467,18.4367793
42.5360313,18.4363052
42.5398146,18.437916
42.5434273,18.4390297
42.5453725,18.4387167
42.547018,18.4377474
42.5481534,18.4382288
42.5501847,18.4381688
42.5520474,18.4375367
42.5523678,18.4359293
42.555135,18.4361165
42.5543231,18.4398025
42.5564978,18.4418322
42.559352,18.4416477
42.5601675,18.4407251
42.5621382,18.4439541
42.5607791,18.4460761
42.5611189,18.4488439
42.5628857,18.4491207
42.5628177,18.4513349
42.5611868,18.4522575
42.5640408,18.4541027
42.5648562,18.4580698
42.5627498,18.4598228
42.5643126,18.4655428
42.5630895,18.4679416
42.5635652,18.4696945
42.56241,18.4712629
42.5636331,18.4727391
42.5649921,18.4717242
42.5682537,18.4721855
42.5694087,18.4742152
42.5692728,18.4775366
42.5737571,18.4851018
42.5753197,18.4847328
42.5761452,18.4884332
42.579652,18.4900642
42.5808289,18.4909123
42.5815494,18.4933587
42.5849598,18.4955115
42.5876255,18.4984145
42.5871212,18.5015786
42.5856082,18.5060473
42.5854161,18.5115599
42.5844074,18.513517
42.5852,18.5159634
42.5849838,18.5173986
42.5842393,18.5188012
42.5841432,18.5214433
