# GsakName=Albania
# This Country polygon is based on data OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 42.6611669,39.6448661,21.0574335,19.1246095
42.5815604,19.7723847
42.5803151,19.7743661
42.5815524,19.7749218
42.5818227,19.7749742
42.5824822,19.775097
42.5828293,19.7746184
42.5836669,19.7750829
42.5842239,19.7760481
42.5856392,19.775953
42.5863615,19.7761072
42.5868278,19.7755596
42.5877218,19.7755084
42.5891311,19.7748413
42.5897583,19.7754012
42.591029,19.7757129
42.5917935,19.7755036
42.5922158,19.7752844
42.5927472,19.7738603
42.5947952,19.7725073
42.5960875,19.7725156
42.5976508,19.7699939
42.5977105,19.7686125
42.5982699,19.7674906
42.5990325,19.7667686
42.6011045,19.7654994
42.6045068,19.7630082
42.6059098,19.7617684
42.6079134,19.7609206
42.6104688,19.7604585
42.6122083,19.7558784
42.6135055,19.7517783
42.6140265,19.7517006
42.6193092,19.7535732
42.6201502,19.7532196
42.6214541,19.752015
42.6230082,19.7509736
42.6248886,19.7502288
42.6283036,19.7497544
42.629856,19.7508348
42.6310624,19.7520905
42.6321056,19.7543264
42.633753,19.7572913
42.6343244,19.7572799
42.6371193,19.756079
42.6378573,19.7553906
42.640001,19.7514403
42.6402344,19.7500545
42.6407389,19.748513
42.6408666,19.7463248
42.6413322,19.742831
42.6426268,19.7383638
42.643719,19.7374052
42.6458233,19.737841
42.6472388,19.7373291
42.6482787,19.7371941
42.6499647,19.7362489
42.6510454,19.7352476
42.6518998,19.735048
42.6535433,19.7352064
42.6547258,19.734294
42.6568959,19.7330882
42.6600034,19.7279765
42.6604498,19.7276386
42.6611669,19.7275066
42.6605671,19.7263276
42.6610501,19.7235747
42.6604613,19.7225853
42.6596341,19.7199957
42.6582951,19.7179551
42.6575335,19.7144441
42.6566332,19.7143103
42.6560771,19.7133857
42.6557745,19.7121833
42.6556631,19.7108359
42.6549261,19.7081084
42.6546302,19.7060683
42.6558138,19.7042805
42.6555295,19.7040412
42.653104,19.7038739
42.6525384,19.7035374
42.6516181,19.701641
42.6511073,19.7000397
42.6506192,19.6994621
42.6496661,19.6989161
42.6489114,19.6988883
42.648368,19.6990955
42.6472578,19.7002722
42.644948,19.7000166
42.6445961,19.6992437
42.6433195,19.698579
42.6424945,19.6979148
42.6419232,19.6971436
42.6412671,19.6941566
42.6399444,19.693269
42.6378988,19.6900317
42.6379831,19.6891208
42.6389641,19.6870256
42.6374888,19.6863638
42.6361789,19.6864011
42.6349611,19.6855014
42.6340192,19.6851246
42.6334065,19.6846864
42.6329193,19.6840561
42.6314181,19.6833047
42.6301768,19.6815997
42.6281882,19.679951
42.6278835,19.6772345
42.6283531,19.6737371
42.6295807,19.6722366
42.6313195,19.6672796
42.6296355,19.6648082
42.6282099,19.6621951
42.6271597,19.6614321
42.621506,19.6563288
42.620036,19.655049
42.6136853,19.6494036
42.6008827,19.6369396
42.5932419,19.6273479
42.5929167,19.6277513
42.5913354,19.6264235
42.5867796,19.621703
42.5852735,19.6197275
42.5806804,19.6156671
42.5783265,19.6129662
42.5754547,19.6101542
42.5743366,19.6100062
42.5735566,19.6101316
42.5700609,19.6120539
42.5690562,19.6120546
42.5653918,19.6107235
42.5638651,19.6097639
42.5622724,19.6099288
