# GsakName=United Kingdom
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 61.061,49.674,2.0918639,-8.1042675
55.4435849,-6.5787357
55.4427518,-6.5717921
55.439419,-6.5501281
55.4371972,-6.5373518
55.4346976,-6.5240201
55.4316425,-6.507911
55.4308093,-6.5040226
55.4299761,-6.4998564
55.430254,-6.4784702
55.4302542,-6.4618057
55.4299765,-6.4487518
55.4288658,-6.4159781
55.4280328,-6.4001468
55.4266442,-6.3823712
55.4263665,-6.3770941
55.4258111,-6.3670954
55.4235893,-6.3420985
55.4210898,-6.32099
55.4191457,-6.3059918
55.4163684,-6.2887717
55.4135911,-6.2740513
55.4130357,-6.2709961
55.4102583,-6.2554424
55.4072033,-6.2409997
55.4066478,-6.239611
55.4024818,-6.2221131
55.3997044,-6.212392
55.3941497,-6.194894
55.3919278,-6.1879504
55.3894282,-6.1787848
55.3858176,-6.1657308
55.3819293,-6.1543433
55.3791519,-6.1468441
55.3758191,-6.1360121
55.371653,-6.1237912
55.3685979,-6.1160144
55.3666537,-6.1104594
55.3619322,-6.1001828
55.3544332,-6.0849067
55.3488784,-6.0746301
55.3422126,-6.0640757
55.337491,-6.0576874
55.33638,-6.0560209
55.3266591,-6.0438
55.3194378,-6.0363007
55.3188823,-6.0354674
55.3113833,-6.0282459
55.3044397,-6.0221353
55.2936077,-6.0138027
55.2855532,-6.0085253
55.2841645,-6.0051924
55.2797207,-5.9932493
55.2755546,-5.9832504
55.2686111,-5.9682521
55.2627786,-5.9565867
55.2555574,-5.9440881
55.2511135,-5.9371444
55.2425035,-5.9246457
55.2388929,-5.9199239
55.2294497,-5.9090917
55.2200065,-5.8935378
55.2158404,-5.8874273
55.2113965,-5.8810391
55.1980649,-5.8649295
55.1827891,-5.8482645
55.1658469,-5.8327103
55.1480713,-5.8185449
55.1391836,-5.8124343
55.1347397,-5.8046573
55.1202972,-5.7818819
55.1069656,-5.7638282
55.0916898,-5.7446635
55.0875237,-5.7402195
55.081969,-5.7157779
55.0747479,-5.6885589
55.0669713,-5.6641173
55.0569727,-5.6380091
55.0466964,-5.6141229
55.0355868,-5.5924586
55.0228108,-5.5710719
55.008646,-5.5505185
54.9958699,-5.534409
54.9814273,-5.5191327
54.9647628,-5.5038562
54.9586524,-5.4991344
54.9469872,-5.4880243
54.9331001,-5.4766364
54.928934,-5.4735811
54.9150468,-5.4633041
54.9053258,-5.4574712
54.8981045,-5.4577487
54.8861615,-5.4530267
54.8778292,-5.4485825
54.8658862,-5.442194
54.8569985,-5.4366389
54.8561652,-5.4358056
54.8445001,-5.4191406
54.8347792,-5.4041422
54.8308908,-5.397754
54.8247805,-5.3902547
54.8058941,-5.3649795
54.777009,-5.3283164
54.7495126,-5.2947086
54.7356255,-5.2810987
54.7139616,-5.2602673
54.70063,-5.2491571
54.6970193,-5.248046
54.6775772,-5.2436014
54.6634122,-5.2447119
54.640915,-5.2299908
54.6370266,-5.2297129
54.6061971,-5.2124918
54.5659244,-5.181661
54.5375947,-5.150275
54.5323176,-5.14472
54.510376,-5.1227775
54.4703811,-5.0866696
54.4645486,-5.0777816
54.464,-5.0743298
54.46,-5.0596341
54.457,-5.0472582
54.455,-5.0381627
54.451,-5.018213
54.447,-5.0013895
54.445,-4.991886
54.443,-4.9813897
54.44,-4.9629634
54.438,-4.947782
54.437,-4.9386871
54.436,-4.9278681
54.435,-4.9137484
54.434,-4.8834065
54.4339904,-4.868376
54.4620435,-4.7933863
54.4837084,-4.7281174
54.4995405,-4.6725693
54.5125952,-4.6145214
54.5195392,-4.5814702
54.5295386,-4.5325878
54.533983,-4.4912042
54.5420383,-4.4378778
54.5464826,-4.4003826
54.5509279,-4.2928961
54.5520393,-4.258456
54.5534288,-4.1962416
54.552318,-4.1776327
54.5506519,-4.153469
54.515379,-4.0954194
54.5001033,-4.0748658
54.479,-4.0344301
54.4245157,-3.9491542
54.419,-3.9446632
54.413,-3.939366
54.412,-3.9384401
54.404,-3.9306139
54.397,-3.9232091
54.391,-3.9174514
54.386,-3.9123018
54.378,-3.90333
54.371,-3.8946798
54.364,-3.8852072
54.358,-3.8763646
54.352,-3.8667795
54.344,-3.8530306
54.335,-3.8426137
54.326,-3.8309093
54.318,-3.8192828
54.31,-3.8063374
54.301,-3.7946524
54.295,-3.7877618
54.288,-3.7790165
54.287,-3.7780038
54.279,-3.7709273
54.27,-3.7624341
54.26,-3.7604656
54.252,-3.7584248
54.244,-3.7558131
54.236,-3.7526174
54.228,-3.748821
54.22,-3.7444029
54.213,-3.7400074
54.204,-3.7337347
54.197,-3.7285184
54.189,-3.7219511
54.179,-3.7128011
54.162,-3.6980373
54.156,-3.6922659
54.15,-3.6860808
54.144,-3.6793917
54.138,-3.6721619
54.137,-3.6709073
54.13,-3.6619666
54.122,-3.650866
54.119,-3.6473166
54.117,-3.645275
54.107,-3.636224
54.098,-3.6271584
54.085,-3.6128757
54.079,-3.605841
54.078,-3.6052185
54.072,-3.6034827
54.066,-3.6014246
54.056,-3.597262
54.045,-3.5915884
54.034,-3.5847089
54.027,-3.5796676
54.015,-3.5703832
54.002,-3.5599024
53.989,-3.5485419
53.982,-3.5418349
53.975,-3.5347404
53.97,-3.529368
53.957,-3.5146926
53.947,-3.5042775
53.937,-3.4930911
53.93,-3.4847521
53.923,-3.4756217
53.917,-3.4671022
53.912,-3.459464
53.907,-3.4512868
53.902,-3.4426065
53.897,-3.4333075
53.893,-3.4253439
53.888,-3.4147039
53.8839911,-3.4056054
53.8697263,-3.3917274
53.868,-3.3920294
53.862,-3.3929952
53.86,-3.3933623
53.852,-3.394487
53.844,-3.395084
53.83,-3.3951787
53.822,-3.3954853
53.814,-3.3953451
53.804,-3.3967022
53.794,-3.3973398
53.776,-3.3970539
53.762,-3.3955266
53.754,-3.3940652
53.746,-3.3921142
53.738,-3.3896058
53.73,-3.3865224
53.722,-3.3829195
53.715,-3.3792714
53.704,-3.3728219
53.697,-3.3683406
53.696,-3.3685598
53.685,-3.3795484
53.678,-3.386028
53.671,-3.3919364
53.664,-3.3973348
53.647,-3.4091876
53.641,-3.4131302
53.631,-3.4190981
53.62,-3.4248294
53.612,-3.4284153
53.6,-3.433062
53.592,-3.4354966
53.584,-3.4373885
53.576,-3.4387794
53.566,-3.4399478
53.558,-3.4403202
53.547,-3.4402166
53.546,-3.4474571
53.544,-3.4608848
53.541,-3.4776557
53.537,-3.4968867
53.533,-3.517531
53.531,-3.5267808
53.5287086,-3.5364415
53.528,-3.5392822
53.523,-3.5584469
53.52,-3.5758925
53.518,-3.5861065
53.516,-3.5953531
53.511,-3.615969
53.508,-3.6271987
53.508,-3.6308453
53.511,-3.642075
53.515,-3.6585969
53.516,-3.6631144
53.518,-3.6728122
53.52,-3.683624
53.522,-3.6959908
53.524,-3.7100132
53.527,-3.7235921
53.53,-3.7393765
53.534,-3.7642659
53.536,-3.7776904
53.538,-3.7943245
53.539,-3.8048613
53.541,-3.8324713
53.542,-3.862027
53.542,-3.8744075
53.541,-3.9039632
53.54,-3.917716
53.539,-3.928253
53.537,-3.9448874
53.534,-3.9642643
53.532,-3.9750796
53.53,-3.9847806
53.526,-4.0018004
53.526,-4.0053089
53.532,-4.0121039
53.538,-4.0194525
53.544,-4.0274021
53.549,-4.0345268
53.555,-4.0437363
53.56,-4.0520183
53.565,-4.0609172
53.57,-4.070509
53.575,-4.0808907
53.579,-4.0898483
53.583,-4.0994753
53.587,-4.1098809
53.591,-4.1212116
53.595,-4.1336725
53.598,-4.1439362
53.601,-4.1551897
53.605,-4.1722396
53.608,-4.1872136
53.611,-4.205185
53.613,-4.2199942
53.615,-4.2394228
53.616,-4.2532
53.617,-4.2795196
53.619,-4.2929704
53.622,-4.3170809
53.625,-4.3313321
53.628,-4.3481362
53.63,-4.3615905
53.632,-4.3782614
53.633,-4.3888216
53.634,-4.4026046
53.635,-4.4322252
53.635,-4.442025
53.634,-4.4716456
53.633,-4.4854286
53.632,-4.4959888
53.63,-4.5126597
53.628,-4.526114
53.626,-4.53766
53.623,-4.5526404
53.623,-4.568238
53.624,-4.5978509
53.624,-4.6106516
53.623,-4.6402645
53.622,-4.654044
53.62,-4.6734758
53.618,-4.6882875
53.615,-4.7062618
53.612,-4.7212383
53.609,-4.7342747
53.606,-4.7459159
53.603,-4.756487
53.6,-4.7662005
53.596,-4.7780678
53.592,-4.7889164
