# GsakName=Serbia
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 46.1904394,41.8554981,23.006309,18.842166
46.1734107,20.0230623
46.1711192,20.0235653
46.1703569,20.0235516
46.1676778,20.0251447
46.1646254,20.0261869
46.1543204,20.0287389
46.1527863,20.0298081
46.151646,20.0297874
46.1485825,20.0313817
46.1470498,20.0329946
46.1458889,20.0346142
46.1447197,20.0378831
46.1446858,20.0417166
46.1450444,20.0439167
46.1450299,20.0455571
46.1461471,20.0488679
46.1478412,20.0558228
46.1480363,20.0577491
46.1480181,20.0592072
46.1475498,20.0608358
46.1464022,20.0625689
46.1437275,20.0636156
46.1448629,20.0641808
46.150537,20.0686656
46.1558216,20.0736969
46.1588506,20.0759483
46.1629997,20.0804153
46.165255,20.0831967
46.1758178,20.09381
46.1773218,20.0960338
46.1769336,20.0971237
46.1772757,20.1009668
46.1764878,20.1036905
46.1749488,20.1058553
46.1734192,20.1063697
46.1734243,20.1058255
46.1719205,20.1036016
46.1654403,20.1045727
46.1627549,20.1067146
46.1577303,20.1156787
46.1522862,20.1262367
46.152659,20.1267881
46.1503196,20.132217
46.1476283,20.1349097
46.1476071,20.137094
46.1453266,20.1370482
46.1449476,20.1364967
46.1449424,20.1370405
46.144559,20.1375857
46.1448463,20.1469005
46.1530028,20.1695304
46.1578553,20.1794951
46.1601137,20.1817363
46.1546899,20.1909338
46.1500444,20.1985141
46.1442294,20.2082438
46.1358345,20.2102575
46.1291529,20.2298328
46.1241668,20.2330133
46.1300956,20.2484757
46.1277976,20.2500651
46.1266335,20.2516884
46.1254932,20.2516631
46.1236142,20.2494287
46.121706,20.2499302
46.1201873,20.2493529
46.1186394,20.2515111
46.1174933,20.2520294
46.1167193,20.2531084
46.1158522,20.2549024
46.1250234,20.261974
46.1257422,20.2625537
46.1260124,20.2630239
46.1263645,20.2642645
46.1257643,20.2646989
46.1251372,20.2654422
46.1240839,20.2634131
46.1235448,20.2628123
46.1223661,20.2621471
46.1208537,20.2619773
46.119718,20.2623697
46.1184389,20.2634426
46.1177249,20.2649017
46.1171036,20.2673016
46.1168698,20.2674982
46.1165705,20.2718077
46.1173047,20.2751718
46.1185489,20.2793491
46.1181132,20.2832419
46.1169606,20.2827407
46.1155243,20.2780794
46.1136242,20.2757542
46.1128505,20.2750753
46.1125009,20.2726506
46.1117473,20.2694776
46.1119245,20.2682786
46.1124503,20.2677325
46.1123005,20.2671424
46.1089591,20.2649212
46.1065358,20.2668417
46.1036863,20.2685415
46.1004427,20.2722447
46.0981694,20.2734667
46.0909019,20.2923273
46.0866709,20.3024485
46.0832554,20.3034235
46.0796167,20.3062151
46.07595,20.308324
46.0762681,20.310266
46.0739842,20.31123
46.0724821,20.3094741
