# GsakName=San Marino
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 43.992093,43.8937002,12.5160665,12.4033246
43.9913158,12.5134335
43.9912318,12.5134072
43.9911019,12.5129643
43.991151,12.5127216
43.9910227,12.5107324
43.9909186,12.5101881
43.9909483,12.5095851
43.9911131,12.5094134
43.9914323,12.5093026
43.9917058,12.5093269
43.991949,12.5096083
43.992093,12.5096217
43.992074,12.5092273
43.9916427,12.5082422
43.9914923,12.5080658
43.9913645,12.5081305
43.991302,12.508389
43.9910826,12.5086196
43.9908823,12.5085596
43.9908309,12.508307
43.9916017,12.5066144
43.9907593,12.5058589
43.9908842,12.5058002
43.9910759,12.5039618
43.9906444,12.5037024
43.9903834,12.5047178
43.9893887,12.5040886
43.9891076,12.5041492
43.988982,12.5039346
43.9889538,12.5032269
43.988884,12.5030942
43.9887018,12.5031258
43.9881897,12.5035375
43.9874484,12.5025265
43.987088,12.5024327
43.9868563,12.5022325
43.9867443,12.5019918
43.9869564,12.5010143
43.9868879,12.5005167
43.9865654,12.4998006
43.9863165,12.4994569
43.9858138,12.4990327
43.985748,12.4988756
43.9861558,12.4982835
43.9861827,12.4967984
43.9863277,12.4961173
43.9850728,12.4949959
43.9848888,12.4946943
43.9845952,12.4947969
43.9846249,12.494434
43.9841281,12.4940278
43.9839686,12.493704
43.9829685,12.4925576
43.9829961,12.491768
43.9832626,12.4910551
43.9832978,12.4901683
43.9828051,12.4890926
43.9826821,12.4890483
43.9825043,12.4887261
43.9820395,12.4874847
43.9818482,12.4867077
43.9816442,12.4864523
43.9813395,12.4857162
43.9811072,12.4840586
43.9809,12.4833877
43.9808671,12.483043
43.9809751,12.4824664
43.980952,12.4818715
43.9810133,12.4816069
43.9809191,12.4803905
43.9807684,12.4797239
43.9807894,12.4791696
43.9807022,12.4787593
43.9804245,12.4782603
43.9804578,12.4780519
43.9803729,12.4777906
43.9802712,12.4776932
43.979994,12.4767949
43.9798069,12.4764288
43.9798201,12.4756084
43.9795241,12.4752124
43.9794709,12.4746851
43.9791877,12.4739272
43.9790214,12.4737864
43.9789432,12.4734138
43.9785741,12.4727603
43.9785818,12.4723118
43.9784852,12.4717857
43.9777674,12.4704384
43.977719,12.4698846
43.9774873,12.4693309
43.9771455,12.4690173
43.9769146,12.4684437
43.9765012,12.4682471
43.9762498,12.4677458
43.9756714,12.4664136
43.9746863,12.46363
43.9692955,12.4529394
43.9691441,12.4526818
43.9664953,12.4494431
