# GsakName=Monaco
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 43.7519173,43.516333,7.533167,7.409038
43.7492566,7.4390643
43.7498798,7.4385999
43.7504511,7.4384209
43.7512922,7.4386356
43.7518077,7.4376789
43.7519173,7.436885
43.7516179,7.4367873
43.7511964,7.4375873
43.7499836,7.4359688
43.7498657,7.4348707
43.7492627,7.4324808
43.7488561,7.4318817
43.7490151,7.4306571
43.7482257,7.4304388
43.7480434,7.4298054
43.7468617,7.429288
43.7465703,7.428789
43.7451833,7.4286245
43.7445737,7.4281392
43.7439452,7.4280584
43.743227,7.4270193
43.742648,7.4266767
43.7414545,7.425337
43.741594,7.4250207
43.7409047,7.4244262
43.7416729,7.4229726
43.7410797,7.4217723
43.7407437,7.4215249
43.7406231,7.4217347
43.7396963,7.4206321
43.7362411,7.4148984
43.7346954,7.4127007
43.7343563,7.4123367
43.7339398,7.4128507
43.7334562,7.4127372
43.7329606,7.4130778
43.7325548,7.4130459
43.7316497,7.4129295
43.7316288,7.4126689
43.7316044,7.4126982
43.7316106,7.4118008
43.7310893,7.4105386
43.7307184,7.4100158
43.7295754,7.409038
43.7280955,7.4120416
43.727942,7.4123356
43.7247612,7.4185271
43.516333,7.500333
43.536667,7.533167
43.7431432,7.4535098
43.7492566,7.4390643
