# GsakName=Gibraltar
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 36.1549956,36.1088972,-5.3376642,-5.3674052
36.1426116,-5.3673921
36.1441322,-5.365964
36.148494,-5.3659644
36.1485391,-5.3654525
36.1491768,-5.3653629
36.1493346,-5.3649786
36.1493096,-5.360802
36.1492004,-5.3604324
36.1492237,-5.3599152
36.1502496,-5.3599495
36.1515336,-5.3598997
36.151631,-5.3581871
36.1517638,-5.3579441
36.151957,-5.3577318
36.1523255,-5.3578593
36.1525329,-5.357589
36.153257,-5.357573
36.1525376,-5.3574654
36.1522918,-5.3571443
36.1519609,-5.3573877
36.1516476,-5.3572517
36.1516318,-5.356603
36.1517536,-5.356533
36.1516347,-5.3565294
36.1517195,-5.3537214
36.151976,-5.3535145
36.151736,-5.3531705
36.1518115,-5.3511566
36.1521802,-5.3510567
36.1523281,-5.3511298
36.1522321,-5.3524316
36.1525187,-5.3524577
36.1524399,-5.3544866
36.1528685,-5.3545127
36.15295,-5.3521808
36.1525635,-5.352158
36.1525848,-5.3516923
36.1537169,-5.3512787
36.1547622,-5.3518744
36.1547332,-5.3521157
36.1547997,-5.3518594
36.1548102,-5.3518028
36.1548774,-5.3512221
36.1549956,-5.3452319
36.1530599,-5.3394741
36.1528633,-5.3388712
36.1528415,-5.3387119
36.1511457,-5.3391331
36.1508426,-5.3389867
36.1507595,-5.3384798
36.1507135,-5.3390763
36.1503794,-5.3393085
36.1495337,-5.3391174
36.1483129,-5.3395102
36.1481526,-5.3394564
36.1479921,-5.338889
36.1480258,-5.3394274
36.1478597,-5.3395747
36.1462074,-5.3397113
36.1456985,-5.3395823
36.1457975,-5.3392692
36.1452382,-5.3377983
36.1449807,-5.3376642
36.1400203,-5.3384972
36.1399033,-5.3387252
36.1400254,-5.3397096
36.1397187,-5.3399171
36.1397935,-5.3401354
36.1396594,-5.3403796
36.1381431,-5.3408567
36.1381019,-5.3406657
36.1377618,-5.3407066
36.1375414,-5.3404664
36.1368308,-5.3404624
36.1363353,-5.3407668
36.1360892,-5.3406547
36.1359809,-5.3403231
36.1354064,-5.3406896
36.1350974,-5.3406442
36.1348825,-5.3403352
36.134325,-5.3403891
36.1342517,-5.340627
36.1338595,-5.3407508
36.1335277,-5.3404214
36.1319764,-5.3410215
36.1294894,-5.3415204
36.1292403,-5.3412492
36.1291546,-5.3413731
36.127897,-5.341344
36.1273435,-5.3407738
36.1270712,-5.3407464
36.1268698,-5.3402129
36.1261853,-5.3399546
36.1255734,-5.3402652
36.1253535,-5.3407493
36.1250589,-5.3406007
36.1244798,-5.3404522
36.1241085,-5.3401544
36.1239028,-5.340209
36.1217412,-5.3416777
36.1202301,-5.3418683
36.1195308,-5.3423872
36.1186416,-5.342056
36.1182733,-5.3422411
36.1177109,-5.3416285
36.1173521,-5.3415844
36.1169527,-5.3419146
36.1167822,-5.3423859
36.1165413,-5.3424637
36.116555,-5.342644
36.1153243,-5.3432999
36.1129786,-5.3434168
36.1127705,-5.3438803
36.110872,-5.344953
36.1094477,-5.3445801
36.1093641,-5.3454673
36.1088972,-5.3458284
36.1090082,-5.3468154
36.1097056,-5.3488692
36.1103856,-5.3496711
36.1106736,-5.3497928
36.1109104,-5.3502168
36.11128,-5.350348
36.112564,-5.350386
36.1135956,-5.3502082
36.1147508,-5.3493051
36.1152296,-5.3495937
36.115675,-5.3502269
36.1164379,-5.350509
36.1173814,-5.3505858
36.1177835,-5.3507918
36.1178736,-5.3510064
36.118817,-5.3514222
36.118813,-5.3511636
36.1191309,-5.3511059
36.1192704,-5.3511916
36.119192,-5.3513655
36.1193304,-5.3512697
36.1198108,-5.3517221
36.1197442,-5.3518807
36.1199815,-5.3524896
36.120124,-5.3526409
36.1205556,-5.3525346
36.1213972,-5.3538885
36.1215404,-5.3537877
36.1210959,-5.3531522
36.1211947,-5.3525825
36.1216745,-5.3522564
36.1223786,-5.3524849
36.1225706,-5.3530639
36.1222485,-5.3537787
36.1223381,-5.3542149
36.1228039,-5.3544799
36.1232206,-5.3544365
36.1238757,-5.354838
36.1261123,-5.357058
36.126517,-5.3576682
36.1268881,-5.3578697
36.1338325,-5.3643709
36.1338982,-5.3643504
36.1356835,-5.3642144
36.1425943,-5.3674052
36.1426116,-5.3673921
