# GsakName=Azerbaijan
# This Country polygon is based on data © OpenStreetMap contributors
# The OpenStreetMap data is made available under the Open Database License, see http://www.openstreetmap.org/copyright
# This polygon file is made available under the same Open Database License: http://opendatacommons.org/licenses/odbl/1.0/.
# Bounding Box: 41.0145373,40.9771369,45.2343711,45.1829422
41.0064757,45.2273047
41.0047513,45.2320341
41.0012927,45.2343711
40.99613,45.2273954
40.9915045,45.2316333
40.9834584,45.2331561
40.9799014,45.2318411
40.9771369,45.2309473
40.9785395,45.2287204
40.9793566,45.2247879
40.9804449,45.2236476
40.981018,45.2195206
40.981767,45.2175724
40.9817215,45.213872
40.9837144,45.2126839
40.98831,45.2125075
40.9912844,45.2104471
40.9931097,45.2071631
40.9933804,45.2040545
40.9926323,45.1997453
40.9907298,45.1947956
40.9935323,45.19032
41.0021684,45.1830425
41.0061387,45.1829422
41.0073913,45.1845836
41.0083313,45.1908685
41.0126077,45.1990415
41.0140368,45.2031115
41.0145373,45.2058412
41.0139371,45.2088143
41.0103602,45.2155608
41.0091039,45.2205987
41.0064757,45.2273047
